season,week,celebrity,fan_share_mean,fan_share_std,base_count,casual_votes,total_votes,fan_votes_mean,total_pool,model_confidence,fusion_type,fan_votes_std
21,2,Carlos PenaVega,0.08333920252493059,0.0182805887188648,164489.51659819248,254427.166683713,418916.68328190554,855876.371169606,10269793.149431376,0.044,Inside,187737.86479257018
21,2,Chaka Khan,0.0118395616331235,0.0098273437937122,118106.00519277458,163405.95640812756,281511.961600902,121589.84895212225,10269793.149431376,0.044,Projected High,100924.78796977249
21,2,Gary Busey,0.0835199961533686,0.01138912210040989,179076.94621684324,241919.64180516955,420996.5880220128,857733.0843363994,10269793.149431376,0.044,Inside,116963.92812482695
21,2,Hayes Grier,0.08788554133931198,0.019593085381652775,143334.60621056927,294620.1385573845,437954.7447679537,902566.3303805339,10269793.149431376,0.044,Inside,201216.93402872168
21,2,Kim Zolciak-Biermann,0.03574376474310494,0.00072597977583563,118836.89313969713,161607.42203775657,280444.3151774537,367081.0702936258,10269793.149431376,0.044,Intersection,7455.662128502478
21,2,Nick Carter,0.08298130589019076,0.019502005407039724,121385.30916338423,290684.9642304164,412070.27339380054,852200.8467619504,10269793.149431376,0.044,Inside,200281.56152939016
21,2,Paula Deen,0.07698265315511497,0.008933812839636318,136079.54856441935,250921.03952602667,387000.5880904461,790595.9239974513,10269793.149431376,0.044,Inside,91748.40989879912
21,2,Tamar Braxton,0.09126894469121292,0.014838361145808896,162362.40583271498,294265.24960607284,456627.6554387879,937313.1829456495,10269793.149431376,0.044,Inside,152386.89964401687
21,2,Victor Espinoza,0.0107713323299048,0.008276225004639,111438.97760489414,166188.84614322634,277627.8237481206,110619.35497190499,10269793.149431376,0.044,Projected High,84995.11885579424
21,3,Alek Skarlatos,0.10332426398303199,0.02919043115062872,157228.51658685162,362234.67758247216,519463.19416932366,1106746.2914276905,10711388.097663501,1.0,Inside,312670.03679251036
21,3,Alexa PenaVega,0.10849750730921742,0.023350142236755547,114967.89363828566,428522.61014136707,543490.5037796528,1162158.9084181103,10711388.097663501,1.0,Inside,250112.43563353317
21,3,Andy Grammer,0.08941278492589794,0.018602949396331253,128288.91410912041,321652.0033430746,449940.91745219496,957735.0402342097,10711388.097663501,1.0,Inside,199263.410745299
21,3,Bindi Irwin,0.09943529845791109,0.020889888908008587,137242.55912954302,360678.3171836261,497920.8763131692,1065090.0723896867,10711388.097663501,1.0,Inside,223759.70741075597
21,3,Carlos PenaVega,0.09888190930167917,0.021804576186442978,167725.13249361631,328850.7030359485,496575.8355295649,1059162.506368248,10711388.097663501,1.0,Inside,233557.27783806232
21,3,Gary Busey,0.10388186858609216,0.014212541200298606,182197.13762545687,339778.65354702447,521975.7911724814,1112719.0107361116,10711388.097663501,1.0,Inside,152236.04465043062
21,3,Hayes Grier,0.10175740695507304,0.02309170542868515,145519.18384508608,361590.8309267404,507110.0147718265,1089963.0777076706,10711388.097663501,1.0,Inside,247344.21868356978
21,3,Nick Carter,0.10953614960835369,0.02766920366786548,120159.02023130146,423150.7424137198,543309.7626450214,1173284.2091788081,10711388.097663501,1.0,Inside,296375.5788398016
21,3,Paula Deen,0.07777756293948014,0.009632956299020204,136555.6729296407,253686.9289368862,390242.6018665268,833105.6619352214,10711388.097663501,1.0,Inside,103182.33344663767
21,3,Tamar Braxton,0.10749524793326334,0.01753476997260271,163841.30616265902,374576.9973843068,538418.3035469657,1151423.319267744,10711388.097663501,1.0,Inside,187821.72637980402
21,4,Alek Skarlatos,0.11234705282546223,0.021804467787028284,170293.88146980305,418534.74890702154,588828.6303768245,1324351.9829151467,11788043.83033176,0.404,Inside,257032.02197054643
21,4,Alexa PenaVega,0.09666726310425908,0.01348145799770796,108698.49707862255,396862.04814161465,505560.5452202371,1139517.9344312185,11788043.83033176,0.404,Inside,158920.01777375813
21,4,Andy Grammer,0.08693060810895382,0.016023879352474575,112343.22864796754,344426.2318586949,456769.46050666244,1024741.8185857415,11788043.83033176,0.404,Inside,188890.19213891844
21,4,Bindi Irwin,0.11364281339719652,0.0269247066986859,138596.52074333996,458266.20513624983,596862.7258795898,1339626.4653283663,11788043.83033176,0.404,Inside,317389.6226829366
21,4,Carlos PenaVega,0.097638205284224,0.021837092983428293,190215.17983962293,325004.7250428086,515219.9048824315,1150963.4434053628,11788043.83033176,0.404,Inside,257416.60921568293
21,4,Gary Busey,0.0324839027372743,0.01023895479988305,153784.4959637498,279108.86560888926,432893.361572639,382921.66924722336,11788043.83033176,0.404,Projected High,120697.24795780718
21,4,Hayes Grier,0.10821390352401097,0.031801323086237135,131386.66614607844,433871.91397203534,565258.5801181138,1275630.2377923343,11788043.83033176,0.404,Inside,374875.3904031047
21,4,Nick Carter,0.10668293930017234,0.02941234201774892,118831.62483669925,430866.24440677685,549697.8692434762,1257583.1644190545,11788043.83033176,0.404,Inside,346713.97685793287
21,4,Paula Deen,0.08749562917243142,0.008305860152711536,129167.39413354712,329695.9173891129,458863.3115226601,1031402.311647076,11788043.83033176,0.404,Inside,97909.84352876966
21,4,Tamar Braxton,0.10777808867924635,0.015654132041224775,189516.07488309688,375196.8949446129,564712.9698277098,1270492.8333003395,11788043.83033176,0.404,Inside,184531.5946277585
21,5,Alek Skarlatos,0.11092975556158222,0.021209066844845453,170758.5170213662,474052.3291393102,644810.8461606764,1556801.6476101927,14034121.320549928,1.0,Inside,297650.6171962141
21,5,Alexa PenaVega,0.14069548919042058,0.020098685048006007,105750.48324841764,711338.1439374146,817088.6271858322,1974537.564552483,14034121.320549928,1.0,Inside,282067.3843472391
21,5,Andy Grammer,0.1027156720145208,0.023082576796373717,107690.65243173475,492073.06641268265,599763.7188444176,1441524.2025735995,14034121.320549928,1.0,Inside,323943.6831512194
21,5,Bindi Irwin,0.121954642715347,0.02885763519468358,140931.6136486172,572771.0782592661,713702.6919078832,1711526.2514715001,14034121.320549928,1.0,Inside,404991.55334636074
21,5,Carlos PenaVega,0.11465403442108,0.0285469145580284,188543.9326618431,485682.199769717,674226.1324315601,1609068.628955944,14034121.320549928,1.0,Inside,400630.8622347434
21,5,Hayes Grier,0.10099578357030763,0.03226667762749128,132353.25701375827,450312.7854895443,582666.0425033025,1417387.0794897003,14034121.320549928,1.0,Inside,452834.4684352867
21,5,Nick Carter,0.11285505242144127,0.03358134431340815,122079.85843711295,520263.78036936163,642343.6388064745,1583821.4973195284,14034121.320549928,1.0,Inside,471284.6602015294
21,5,Paula Deen,0.0975139987961173,0.010784286806238136,127984.13265994075,438923.29574062815,566907.428400569,1368523.2895566695,14034121.320549928,1.0,Inside,151347.9893943519
21,5,Tamar Braxton,0.09768557130918322,0.013107253509993005,193855.58020807026,375004.25786841166,568859.8380764821,1370931.1590203084,14034121.320549928,1.0,Inside,183948.78593844568
21,6,Alek Skarlatos,0.1096040351344321,0.020614926686696393,170003.5857046688,583135.2658855069,753138.8515901756,1918070.6148525618,17500000.0,0.844,Inside,360761.21701718686
21,6,Alexa PenaVega,0.10965582318145614,0.01741508533045467,107838.45356099417,643196.3270773111,751034.7806383051,1918976.9056754825,17500000.0,0.844,Inside,304763.9932829567
21,6,Andy Grammer,0.10821223744749497,0.02693763851057558,115135.93708994864,632308.8067926941,747444.7438826427,1893714.155331162,17500000.0,0.844,Inside,471408.6739350727
21,6,Bindi Irwin,0.12282339408120221,0.03198926623096625,137603.15813796443,713311.5900521462,850914.7481901107,2149409.3964210385,17500000.0,0.844,Inside,559812.1590419094
21,6,Carlos PenaVega,0.10654173828064396,0.027827329946439015,199348.23404690766,541438.1886990045,740786.4227459121,1864480.4199112693,17500000.0,0.844,Inside,486978.27406268276
21,6,Hayes Grier,0.11135517413257154,0.029048485719935443,143483.16904662506,615872.7412217295,759355.9102683548,1948715.547320002,17500000.0,0.844,Inside,508348.50009887025
21,6,Nick Carter,0.12839524009513567,0.034999410394396954,119463.96007602615,740796.6289764869,860260.589052513,2246916.7016648743,17500000.0,0.844,Inside,612489.6819019467
21,6,Paula Deen,0.038279004685256454,0.011018746788185221,133114.7841586436,481279.57357947825,614394.3577381219,669882.581991988,17500000.0,0.844,Projected High,192828.06879324137
21,6,Tamar Braxton,0.11393320811585764,0.01548099655359185,194342.91460832936,591471.841544824,785814.7561531533,1993831.1420275087,17500000.0,0.844,Inside,270917.43968785735
21,7,Alek Skarlatos,0.11879889383739008,0.013332720816635467,156459.65845021151,787354.8356049025,943814.4940551142,2490723.1954475893,20965878.67945008,0.046,Inside,279532.2071085577
21,7,Alexa PenaVega,0.1605339956045136,0.023688054929713657,111535.25181684249,1142765.152320487,1254300.4041373294,3365736.275771603,20965878.67945008,0.046,Inside,496640.8858085257
21,7,Andy Grammer,0.1256518634308147,0.03281402066290366,124868.22330172645,884586.2026191126,1009454.4259208392,2634401.72453729,20965878.67945008,0.046,Inside,687974.776203406
21,7,Bindi Irwin,0.12009914878518488,0.02295504777511681,145846.68018271177,794329.9567693517,940176.6369520634,2517984.1829354097,20965878.67945008,0.046,Inside,481272.7467340793
21,7,Carlos PenaVega,0.12686099648576696,0.025550907237919068,167270.14775675785,823830.6647799761,991100.8125367342,2659752.261474732,20965878.67945008,0.046,Inside,535697.2213000939
21,7,Hayes Grier,0.027794917014593593,0.007052178550155705,159654.84078205618,546298.5147384757,705953.3555205318,582744.8580333518,20965878.67945008,0.046,Projected High,147855.11990838463
21,7,Nick Carter,0.14111214131216074,0.018038500890764114,117955.76584467695,988559.0126104921,1106514.778455169,2958540.0349481767,20965878.67945008,0.046,Inside,378193.0212349125
21,7,Tamar Braxton,0.1176031158445093,0.018086540714672295,131257.57393796064,806247.5225800698,937505.0965180306,2465652.6591212945,20965878.67945008,0.046,Inside,379200.21835475357
21,8,Alek Skarlatos,0.11346238423211608,0.012518514491217575,114099.4132937611,844737.4688381982,958836.8821319593,2633683.889701935,23211956.169668235,0.596,Inside,290579.20967949904
21,8,Alexa PenaVega,0.19022950412985015,0.019358758588011546,113052.88569197667,1485183.3055877874,1598236.1912797638,4415598.912039805,23211956.169668235,0.596,Inside,449354.6558441126
21,8,Andy Grammer,0.06814403453764487,0.0012022298899004615,123453.2309512331,661097.1157282796,784550.3466795126,1581756.3429121713,23211956.169668235,0.596,Intersection,27906.107510234582
21,8,Bindi Irwin,0.13882308871042093,0.02554527422264707,143862.49941252428,1025004.4476695309,1168866.947082055,3222355.4504842563,23211956.169668235,0.596,Inside,592955.7855982397
21,8,Carlos PenaVega,0.15811843530840436,0.02632612005363308,181532.8303818111,1151738.3985572057,1333271.2289390168,3670238.189995205,23211956.169668235,0.596,Inside,611080.7448023551
21,8,Nick Carter,0.19393520040589088,0.027516612183957997,107941.44587424988,1518249.3722072828,1626190.8180815328,4501615.371577365,23211956.169668235,0.596,Inside,638714.395951792
21,8,Tamar Braxton,0.11274647940351937,0.014203735047870873,180804.59574734347,772740.5003090582,953545.0960564017,2617066.338198894,23211956.169668235,0.596,Inside,329696.4753767593
21,9,Alek Skarlatos,0.13250901546717023,0.018211837413512632,118779.41944321094,1082025.206576834,1200804.6260200448,3218460.050242802,24288611.9023365,0.001,Inside,442340.2509652601
21,9,Alexa PenaVega,0.023701773175752998,0.0195095553469271,112555.94390705437,2013724.6262651798,2126280.570172234,575683.1700630742,24288611.9023365,0.001,Projected High,473860.01820866624
21,9,Bindi Irwin,0.16805510425573444,0.033856186895031865,144648.90719447404,1373234.8183334125,1517883.7255278863,4081825.2054742333,24288611.9023365,0.001,Inside,822319.7839864
21,9,Carlos PenaVega,0.16635733728312074,0.030545354690844073,180406.87930919274,1325556.5130852638,1505963.3923944565,4040588.802375814,24288611.9023365,0.001,Inside,741904.2655051254
21,9,Nick Carter,0.18341367091928185,0.028639596255460614,110040.13015486376,1541881.0683786063,1651921.1985334698,4454863.470541299,24288611.9023365,0.001,Inside,695616.0384884926
21,9,Tamar Braxton,0.11400219439290257,0.017836841738652066,179154.81638994723,854713.0831481509,1033867.8995380984,2768955.0556239327,24288611.9023365,0.001,Inside,433232.12655351707
21,10,Alek Skarlatos,0.21085933545896404,0.025269830305128874,117416.33131923327,2223015.5323303873,2340431.86364962,6778973.476955707,32149268.905739207,1.0,Inside,812406.5696819862
21,10,Bindi Irwin,0.2535731892451961,0.054292676702389936,143868.07438470604,2662639.3946468728,2806507.469031579,8152192.64832971,32149268.905739207,1.0,Inside,1745469.8629174968
21,10,Carlos PenaVega,0.2721086159493244,0.054744635141842544,180937.6000728773,2837544.144729845,3018481.744802722,8748093.06572335,32149268.905739207,1.0,Inside,1759999.996321677
21,10,Nick Carter,0.26345885934651553,0.04490106418302048,109879.50687076982,2786678.6764384215,2896558.183309191,8470009.714730455,32149268.905739207,1.0,Inside,1443536.3865737813
21,11,Alek Skarlatos,0.18038000998981774,0.015391766745085182,149333.08666268847,2241822.5789947473,2391155.665657436,5838808.822595712,32369489.406976458,0.192,Intersection,498223.6306096872
21,11,Bindi Irwin,0.32429219581720153,0.04705640532330949,103619.5664336747,3492678.086110274,3596297.6525439485,10497172.797270037,32369489.406976458,0.192,Inside,1523191.813643257
21,11,Carlos PenaVega,0.16449677357465164,0.03339426096620268,226038.6942355168,1614686.2701268836,1840724.9643624004,5324676.56970649,32369489.406976458,0.192,Inside,1080955.176599305
21,11,Nick Carter,0.29712339991216713,0.021855467834401482,97617.67840031222,3202725.6809106017,3300343.359310914,9617732.746021722,32369489.406976458,0.192,Inside,707450.3345501733
22,1,Antonio Brown,0.08731288379456728,0.024953511468726052,144614.9828267079,264902.10642244894,409517.0892491568,881894.4196707694,10100392.763864273,1.0,Inside,252040.26667172473
22,1,Doug Flutie,0.07156139837590385,0.020366781412265313,143961.70132114526,191914.0655724243,335875.7668935696,722798.2303279877,10100392.763864273,1.0,Inside,205712.49159964992
22,1,Geraldo Rivera,0.0640557389655785,0.018038972496670955,137284.75325440418,162986.26284923547,300271.0161036396,646988.1223319076,10100392.763864273,1.0,Inside,182200.70727292192
22,1,Ginger Zee,0.09138137520841455,0.02562979294596303,140476.48040694487,289644.2429291012,430120.7233360461,922987.7809070363,10100392.763864273,1.0,Inside,258870.9752107445
22,1,Jodie Sweetin,0.08324220768529457,0.023613583705787623,142032.4813830197,249964.66907789366,391997.1504609134,840778.992152636,10100392.763864273,1.0,Inside,238506.4699908406
22,1,Kim Fields,0.08412634589041312,0.022690603697261683,145654.88720420707,250198.76041312356,395853.6476173306,849709.1352818715,10100392.763864273,1.0,Inside,229184.0093915338
22,1,Marla Maples,0.08728466582014242,0.023721064630044232,134938.29888046574,275729.6056524926,410667.90453295835,881609.4070460777,10100392.763864273,1.0,Inside,239592.06954045547
22,1,Mischa Barton,0.07295078281240523,0.020748498753186607,139066.72341575866,203381.4779142661,342448.2013300248,736831.5588366518,10100392.763864273,1.0,Inside,209567.98666773285
22,1,Nyle DiMarco,0.090594840079843,0.0264540437459448,141250.48206657157,285084.49625663506,426334.97832320665,915043.4671858872,10100392.763864273,1.0,Inside,267196.23202648974
22,1,Paige VanZant,0.08841291959943638,0.02601859960272946,142841.10440522924,273036.02808312,415877.1324883492,893005.2133542609,10100392.763864273,1.0,Inside,262798.07515329047
22,1,Von Miller,0.08683830188323036,0.024901168880744163,141124.1949234034,266799.1158027942,407923.31072619755,877100.955967641,10100392.763864273,1.0,Inside,251511.58597483052
22,1,Wanya Morris,0.09223853988477072,0.02448204956819571,137847.88888213754,296195.3785884684,434043.26747060596,931645.4808015442,10100392.763864273,1.0,Inside,247278.31630317037
22,2,Antonio Brown,0.08521903639048906,0.023129402933674912,147743.37134274386,259292.00090041815,407035.372243162,877829.6229467301,10300863.048067756,0.63,Inside,238252.81200336185
22,2,Doug Flutie,0.08580331413575415,0.022811218030571706,141393.04588049592,269691.60874290153,411084.6546233975,883848.1879827396,10300863.048067756,0.63,Inside,234975.232892533
22,2,Geraldo Rivera,0.035401211645516406,0.0036412772401922464,114791.9015103255,140361.17574751997,255153.07725784546,364663.03289612586,10300863.048067756,0.63,Intersection,37508.29817126645
22,2,Ginger Zee,0.08635727311508308,0.025619356957812166,142750.73213139197,271270.2822835972,414021.0144149891,889554.4435630544,10300863.048067756,0.63,Inside,263901.4874019849
22,2,Jodie Sweetin,0.08219474775983715,0.024203253878433056,137179.49254527834,258392.12360246413,395571.6161477425,846676.8399445565,10300863.048067756,0.63,Inside,249314.40351935368
22,2,Kim Fields,0.0840341451019197,0.020486980030448423,146510.95831517957,255843.2940053865,402354.25232056604,865624.2200563287,10300863.048067756,0.63,Inside,211033.5755621482
22,2,Marla Maples,0.08730872604315534,0.022799442016324598,136809.691238195,281502.1528116173,418311.8440498123,899355.2298718098,10300863.048067756,0.63,Inside,234853.92978252145
22,2,Mischa Barton,0.07715196372336254,0.01861104102181816,150892.75809906443,218204.65855313293,369097.41665219737,794731.8122038492,10300863.048067756,0.63,Inside,191709.78474771985
22,2,Nyle DiMarco,0.08093918416736678,0.024276939489398245,143788.855263683,243590.85638814652,387379.7116518296,833743.4513303792,10300863.048067756,0.63,Inside,250073.4289065193
22,2,Paige VanZant,0.09403339260992566,0.025722946163873203,141472.9106955075,311073.3581859139,452546.2688814214,968625.0992200308,10300863.048067756,0.63,Inside,264968.5456268777
22,2,Von Miller,0.08726061164734708,0.025697840763515153,150494.51678799168,267841.142706499,418335.65949449077,898859.6100699484,10300863.048067756,0.63,Inside,264709.93833602255
22,2,Wanya Morris,0.09654683950759557,0.026504869804039585,142526.10454399994,320675.5579144156,463201.66245841555,994515.7714915194,10300863.048067756,0.63,Inside,273023.03395827825
22,3,Antonio Brown,0.09591432145198184,0.022676452836726174,166321.56398193372,315507.4103857902,481828.974367724,1043361.1243062516,10878053.543115515,0.188,Inside,246675.66812584107
22,3,Doug Flutie,0.09233473814488234,0.01992555454139113,125378.3631588413,338160.44263852184,463538.80579736305,1004422.2254295809,10878053.543115515,0.188,Inside,216751.24917752127
22,3,Ginger Zee,0.08411343266297606,0.021028797771665893,134106.9698012384,290421.1400711684,424528.10987240693,914990.4242030953,10878053.543115515,0.188,Inside,228752.38810752987
22,3,Jodie Sweetin,0.08655463988528228,0.02569353275539106,131775.1258458553,305053.8203310782,436828.94617693353,941546.0070771825,10878053.543115515,0.188,Inside,279495.62502493634
22,3,Kim Fields,0.09564724618040152,0.01958188907912689,136503.83552510262,344306.62376267806,480810.4592877808,1040455.8652019588,10878053.543115515,0.188,Inside,213012.83787809132
22,3,Marla Maples,0.09352281111552119,0.025289977652358273,141116.76027503386,331101.42799568654,472218.1882707204,1017346.1468173185,10878053.543115515,0.188,Inside,275105.73100654816
22,3,Mischa Barton,0.013284483238452901,0.0097997154111787,125204.75436448853,175498.23729683593,300702.9916613244,144509.3199605113,10878053.543115515,0.188,Projected High,106601.82895009618
22,3,Nyle DiMarco,0.10145124723564859,0.027797611926777967,146340.72400165582,365071.3774117416,511412.10141339747,1103592.0994452354,10878053.543115515,0.188,Inside,302383.91091023723
22,3,Paige VanZant,0.09389930322225987,0.021826509388528783,148752.17841962754,322059.62859347847,470811.807013106,1021441.6481129823,10878053.543115515,0.188,Inside,237429.93778772964
22,3,Von Miller,0.09435906362628647,0.02309664023363083,163232.8043332797,312320.7174245916,475553.5217578712,1026442.9464049881,10878053.543115515,0.188,Inside,251246.48912751226
22,3,Wanya Morris,0.10273814463973677,0.02452532946602,164777.26950418722,350420.73852652597,515198.00803071324,1117591.038311403,10878053.543115515,0.188,Inside,266787.8470939142
22,4,Antonio Brown,0.1067468738959863,0.028655306493260965,168977.66794885317,390775.0373189419,559752.7052677952,1321850.443530232,12383036.573213724,0.152,Inside,354839.7083226993
22,4,Doug Flutie,0.095874627143545,0.010325302075472102,127972.6505825698,380058.1917427103,508030.8423252802,1187219.014361747,12383036.573213724,0.152,Inside,127858.59323005064
22,4,Ginger Zee,0.08961584920049069,0.019334377845078042,110613.04118380757,366136.54434334754,476749.58552715514,1109716.3381892822,12383036.573213724,0.152,Inside,239418.3079759346
22,4,Jodie Sweetin,0.09767382541600193,0.020773483955871593,142764.8609723554,375809.05317490624,518573.91414726165,1209498.5523720444,12383036.573213724,0.152,Inside,257238.81157862648
22,4,Kim Fields,0.1181043394037915,0.013307167893427715,162007.04033642192,467308.57775122614,629315.6180876481,1462490.3542923972,12383036.573213724,0.152,Inside,164783.14671021086
22,4,Marla Maples,0.01788601214607681,0.009774180397014547,106913.36332270305,194166.01410414674,301079.37742684985,221483.14255381408,12383036.573213724,0.152,Projected High,121034.03332941979
22,4,Nyle DiMarco,0.11250353014331936,0.0263138552785288,158876.78565041025,439259.6690185257,598136.4546689357,1393135.3283803766,12383036.573213724,0.152,Inside,325845.4322962752
22,4,Paige VanZant,0.07812320641404889,0.016836215795740954,110599.38991016797,299974.17813178245,410573.56804195046,967402.5222418926,12383036.573213724,0.152,Inside,208483.47595317886
22,4,Von Miller,0.11065263462895378,0.025256103495720716,193574.16130066323,400518.5557807127,594092.7170813758,1370215.6215327904,12383036.573213724,0.152,Inside,312747.25328438065
22,4,Wanya Morris,0.13371448562042865,0.021110351161164595,172328.2494950303,537292.1914448238,709620.4409398541,1655791.365806229,12383036.573213724,0.152,Inside,261410.25050208604
22,5,Antonio Brown,0.09314620930286051,0.02815283141377333,171674.97096744686,413465.05173805036,585140.0227054972,1440845.7948717948,15468646.611124584,1.0,Inside,435486.2002422267
22,5,Doug Flutie,0.11906330004756224,0.017084457061464543,129860.4390370513,636101.1524413951,765961.5914784465,1841748.1127900337,15468646.611124584,1.0,Inside,264273.42882672703
22,5,Ginger Zee,0.09091263895443413,0.022759929362161754,109671.24525832626,470198.11598507187,579869.3612433982,1406295.4844709008,15468646.611124584,1.0,Inside,352065.3041974384
22,5,Jodie Sweetin,0.13236904981674968,0.03236554721129947,143763.73156474566,706431.3279939583,850195.0595587039,2047570.0538656467,15468646.611124584,1.0,Inside,500651.21218726045
22,5,Kim Fields,0.1175930701440539,0.012267652108248771,162157.5389820801,594956.3336840121,757113.8726660922,1819005.6459755553,15468646.611124584,1.0,Inside,189763.97521071776
22,5,Nyle DiMarco,0.13117686909039084,0.030533196741802302,161381.4546935219,685934.9720419614,847316.4267354835,2029128.631513008,15468646.611124584,1.0,Inside,472307.2303068805
22,5,Paige VanZant,0.07655602100611698,0.018937070655549774,110401.17899556702,372326.1409158127,482727.3199113797,1184218.0348974543,15468646.611124584,1.0,Inside,292930.8538205969
22,5,Von Miller,0.11032568964813652,0.02543488089579067,193125.69117630715,526038.395799407,719164.0869757142,1706589.1052956302,15468646.611124584,1.0,Inside,393443.1841730299
22,5,Wanya Morris,0.1288571519896952,0.020344622555533338,173077.89578439432,655207.4748492944,828285.3706336889,1993245.7474445645,15468646.611124584,1.0,Inside,314703.7767482596
22,6,Antonio Brown,0.14541015154809275,0.005417001152000486,239440.44822877416,727607.7637126719,967048.211941446,2840057.056215729,19531353.388875406,0.092,Inside,105801.36380766671
22,6,Doug Flutie,0.033753251441156054,0.006477927632319726,273774.77572329575,209627.5012436237,483402.27696691954,659246.6819207872,19531353.388875406,0.092,Projected High,126522.69381439756
22,6,Ginger Zee,0.07486445108465616,0.008367470897651852,60583.25722325986,437956.2169652199,498539.4741884799,1462204.0503985966,19531353.388875406,0.092,Inside,163428.0310731689
22,6,Jodie Sweetin,0.1643846229082215,0.010420323369949205,82076.85651586772,1011118.833967543,1093195.6904834106,3210654.161717499,19531353.388875406,0.092,Inside,203523.01816483508
22,6,Kim Fields,0.10203221665670932,0.007306058114714575,176140.66740771008,502685.31977240427,678825.9871801144,1992827.28057249,19531353.388875406,0.092,Inside,142697.20291815125
22,6,Nyle DiMarco,0.08953999905710722,0.006527691681532881,186848.4944503653,409461.3804472387,596309.874897604,1748837.3640239325,19531353.388875406,0.092,Inside,127494.65304564108
22,6,Paige VanZant,0.08805888262070966,0.00688851231369491,141359.20420969362,444279.6408949945,585638.8451046881,1719909.1554945798,19531353.388875406,0.092,Inside,134541.96832239509
22,6,Von Miller,0.07789384429430243,0.005626812277342935,134899.5638136029,383556.65440760663,518456.21822120954,1521372.1997300577,19531353.388875406,0.092,Inside,109899.25904164772
22,6,Wanya Morris,0.18519161197711062,0.015287702378868923,132177.9701451182,1099217.369476548,1231395.339621666,3617042.81818044,19531353.388875406,0.092,Inside,298589.5176656403
22,7,Antonio Brown,0.1429986399022908,0.004512206253520543,228243.24116923843,850986.0842600418,1079229.3254292803,3234195.0087502915,22616963.426786274,0.024,Inside,102052.40380999043
22,7,Ginger Zee,0.10029359259792976,0.0041193060492224,60125.97024031272,696930.0734588287,757056.0436991415,2268336.51572838,22616963.426786274,0.024,Inside,93166.19425900248
22,7,Jodie Sweetin,0.18276039551281942,0.0056443350003543,81686.90722649173,1297271.9665783544,1378958.8738048456,4133485.181178431,22616963.426786274,0.024,Inside,127657.7182715429
22,7,Kim Fields,0.03706979145726999,0.003728933004004155,190535.05108829855,557940.9268204233,748475.9779087218,838406.1176276696,22616963.426786274,0.024,Projected High,84337.14137249824
22,7,Nyle DiMarco,0.10060532478816693,0.0057150520385629774,211480.38469695227,547786.6507608386,759267.0354577908,2275386.951273926,22616963.426786274,0.024,Inside,129257.1229383592
22,7,Paige VanZant,0.0981806952928132,0.0036720261056610165,139217.20560768162,601516.4403856049,740733.6459932866,2220549.1946540033,22616963.426786274,0.024,Inside,83050.08013393964
22,7,Von Miller,0.07738631017713618,0.002089867799257506,120080.94374813413,502187.59873704234,622268.5424851765,1750243.3470102274,22616963.426786274,0.024,Intersection,47266.463582625336
22,7,Wanya Morris,0.1935009143445794,0.005926531863326492,139564.1689337806,1320711.478052805,1460275.6469865853,4376403.1027810555,22616963.426786274,0.024,Inside,134040.1544005388
22,8,Antonio Brown,0.17027636316853273,0.006870237451897465,228346.11333602914,1196709.1321495776,1425055.2454856066,4107397.315224363,24121946.456884485,0.001,Inside,165723.49996075314
22,8,Ginger Zee,0.12973831035599948,0.007435863793366054,60346.737602329464,1025467.760672951,1085814.4982752805,3129540.575814081,24121946.456884485,0.001,Inside,179367.5082842619
22,8,Jodie Sweetin,0.05420692944398697,0.007907474311439462,81600.27703323057,2067897.965911818,2149498.242945049,1307576.6496399685,24121946.456884485,0.001,Projected High,190743.67194973218
22,8,Nyle DiMarco,0.11679809781034543,0.009320541865293124,211537.0420503316,765668.8233943539,977205.8654446854,2817397.461647109,24121946.456884485,0.001,Inside,224829.61182375092
22,8,Paige VanZant,0.11552706333731129,0.007206175312252337,139300.503561257,826715.9552092939,966016.458770551,2786737.636143725,24121946.456884485,0.001,Inside,173826.9750410737
22,8,Wanya Morris,0.21071448395125777,0.006964993707267733,139635.132086477,1623497.0263093791,1763132.158395856,5082843.499562284,24121946.456884485,0.001,Inside,168009.2052792496
22,9,Antonio Brown,0.09195475452977994,0.010853258375216127,229179.78252205043,1902278.6442100382,2131458.4267320884,2952563.9981660508,32108878.037511926,0.001,Projected High,348485.9494794194
22,9,Ginger Zee,0.15963694531894335,0.010872494080684011,60084.95633266768,1501527.6134704652,1561612.5698031327,5125763.207526911,32108878.037511926,0.001,Inside,349103.5864002532
22,9,Nyle DiMarco,0.14193249178062387,0.013384007355996846,212715.98991377858,1175752.3045729133,1388468.294486692,4557293.068144214,32108878.037511926,0.001,Inside,429745.4598468651
22,9,Paige VanZant,0.1547398635544563,0.012193046994979626,139950.26757247208,1372114.386172052,1512064.653744524,4968523.4064112725,32108878.037511926,0.001,Inside,391505.05886745197
22,9,Wanya Morris,0.14925493073698215,0.013493577973572618,139955.45612054336,3045194.359961375,3185149.816081919,4792408.367531049,32108878.037511926,0.001,Projected High,433263.64944310044
22,10,Ginger Zee,0.22245618436441722,0.02620724744916164,60527.482387999386,2532251.9790942576,2592779.461482257,7200793.103300404,32369489.406976454,1.0,Projected High,848315.2186916483
22,10,Nyle DiMarco,0.34629818591335115,0.007464960448042332,212642.3671821246,1984277.6975951286,2196920.064777253,11209495.460577382,32369489.406976454,1.0,Intersection,241636.95814640445
