season,week,celebrity,fan_votes_mean,base_count,casual_votes,total_pool
13,7,Nancy Grace,261432.0,154158.0,107274.0,2261696.0
13,7,Rob Kardashian,295799.0,151652.0,144147.0,2261696.0
13,8,Ricki Lake,365844.0,147084.0,218760.0,2412195.0
13,8,J.R. Martinez,323461.0,180121.0,143340.0,2412195.0
13,8,Hope Solo,332136.0,159405.0,172731.0,2412195.0
13,8,Nancy Grace,271686.0,137621.0,134065.0,2412195.0
13,8,Rob Kardashian,317925.0,144866.0,173059.0,2412195.0
13,9,Ricki Lake,548998.0,146152.0,402846.0,3210888.0
13,9,J.R. Martinez,374851.0,188786.0,186065.0,3210888.0
13,9,Hope Solo,380395.0,155163.0,225232.0,3210888.0
13,9,Rob Kardashian,450673.0,137173.0,313500.0,3210888.0
13,10,Ricki Lake,618657.0,147725.0,470932.0,3236949.0
13,10,J.R. Martinez,454541.0,187861.0,266680.0,3236949.0
13,10,Rob Kardashian,525753.0,138749.0,387004.0,3236949.0
14,1,William Levy,165148.0,138827.0,26320.0,1010039.0
14,1,Jack Wagner,166226.0,139245.0,26981.0,1010039.0
14,1,Sherri Sheperd,169124.0,142852.0,26272.0,1010039.0
14,1,Jaleel White,165862.0,136710.0,29152.0,1010039.0
14,1,Roshon Fegan,163447.0,138333.0,25114.0,1010039.0
14,1,Melissa Gilbert,164135.0,142242.0,21893.0,1010039.0
14,1,Martina Navratilova,159501.0,137096.0,22405.0,1010039.0
14,1,Donald Driver,164945.0,141402.0,23543.0,1010039.0
14,1,Gavin DeGraw,162999.0,140636.0,22362.0,1010039.0
14,1,Gladys Knight,163209.0,137398.0,25811.0,1010039.0
14,1,Katherine Jenkins,167009.0,137372.0,29637.0,1010039.0
14,1,Maria Menounos,167464.0,143574.0,23889.0,1010039.0
14,2,William Levy,169362.0,140861.0,28502.0,1030086.0
14,2,Jack Wagner,161671.0,136270.0,25400.0,1030086.0
14,2,Sherri Sheperd,166845.0,142294.0,24551.0,1030086.0
14,2,Jaleel White,164439.0,138652.0,25787.0,1030086.0
14,2,Roshon Fegan,162224.0,132355.0,29869.0,1030086.0
14,2,Melissa Gilbert,173072.0,151100.0,21972.0,1030086.0
14,2,Martina Navratilova,105751.0,86381.0,19370.0,1030086.0
14,2,Donald Driver,176862.0,147909.0,28952.0,1030086.0
14,2,Gavin DeGraw,175229.0,150423.0,24806.0,1030086.0
14,2,Gladys Knight,168536.0,145579.0,22956.0,1030086.0
14,2,Katherine Jenkins,162896.0,132522.0,30374.0,1030086.0
14,2,Maria Menounos,175479.0,146580.0,28899.0,1030086.0
14,3,William Levy,170993.0,139566.0,31427.0,1087805.0
14,3,Jack Wagner,114332.0,88049.0,26283.0,1087805.0
14,3,Sherri Sheperd,181594.0,149529.0,32065.0,1087805.0
14,3,Jaleel White,197434.0,165807.0,31627.0,1087805.0
14,3,Roshon Fegan,155104.0,123025.0,32079.0,1087805.0
14,3,Melissa Gilbert,204771.0,174496.0,30275.0,1087805.0
14,3,Donald Driver,184375.0,149652.0,34723.0,1087805.0
14,3,Gavin DeGraw,193807.0,161487.0,32320.0,1087805.0
14,3,Gladys Knight,189738.0,161353.0,28385.0,1087805.0
14,3,Katherine Jenkins,153164.0,121442.0,31721.0,1087805.0
14,3,Maria Menounos,197442.0,164390.0,33052.0,1087805.0
14,4,William Levy,188979.0,151314.0,37665.0,1238304.0
14,4,Sherri Sheperd,133268.0,108409.0,24859.0,1238304.0
14,4,Jaleel White,227220.0,193804.0,33416.0,1238304.0
14,4,Roshon Fegan,150096.0,108307.0,41789.0,1238304.0
14,4,Melissa Gilbert,217817.0,173550.0,44267.0,1238304.0
14,4,Donald Driver,217394.0,171504.0,45890.0,1238304.0
14,4,Gavin DeGraw,210997.0,164814.0,46183.0,1238304.0
14,4,Gladys Knight,214672.0,183538.0,31135.0,1238304.0
14,4,Katherine Jenkins,164549.0,128810.0,35739.0,1238304.0
14,4,Maria Menounos,181002.0,144799.0,36204.0,1238304.0
14,5,William Levy,270158.0,211845.0,58313.0,1546865.0
14,5,Jaleel White,194105.0,135108.0,58997.0,1546865.0
14,5,Roshon Fegan,149873.0,105054.0,44819.0,1546865.0
14,5,Melissa Gilbert,183741.0,127935.0,55806.0,1546865.0
14,5,Donald Driver,242513.0,178984.0,63530.0,1546865.0
14,5,Gavin DeGraw,138538.0,95606.0,42932.0,1546865.0
14,5,Gladys Knight,216020.0,156927.0,59092.0,1546865.0
14,5,Katherine Jenkins,238245.0,184564.0,53681.0,1546865.0
14,5,Maria Menounos,201337.0,156332.0,45005.0,1546865.0
14,6,William Levy,271014.0,150162.0,120852.0,1953135.0
14,6,Jaleel White,245725.0,156097.0,89628.0,1953135.0
14,6,Roshon Fegan,234308.0,173227.0,61081.0,1953135.0
14,6,Melissa Gilbert,242366.0,156042.0,86324.0,1953135.0
14,6,Donald Driver,227255.0,158742.0,68513.0,1953135.0
14,6,Gladys Knight,185523.0,124269.0,61254.0,1953135.0
14,6,Katherine Jenkins,212467.0,120733.0,91734.0,1953135.0
14,6,Maria Menounos,280005.0,208148.0,71857.0,1953135.0
14,7,William Levy,342348.0,173613.0,168735.0,2261696.0
14,7,Jaleel White,204012.0,121467.0,82545.0,2261696.0
14,7,Roshon Fegan,369598.0,243052.0,126547.0,2261696.0
14,7,Melissa Gilbert,253569.0,166011.0,87557.0,2261696.0
14,7,Donald Driver,250334.0,140647.0,109687.0,2261696.0
14,7,Katherine Jenkins,304908.0,161030.0,143878.0,2261696.0
14,7,Maria Menounos,274775.0,141830.0,132944.0,2261696.0
14,9,William Levy,428695.0,157791.0,270904.0,3210888.0
14,9,Donald Driver,426036.0,155301.0,270734.0,3210888.0
14,9,Katherine Jenkins,443689.0,162493.0,281197.0,3210888.0
14,9,Maria Menounos,268918.0,106916.0,162002.0,3210888.0
14,10,William Levy,521945.0,157217.0,364728.0,3236949.0
14,10,Donald Driver,522731.0,158375.0,364356.0,3236949.0
14,10,Katherine Jenkins,542917.0,165008.0,377910.0,3236949.0
15,1,Gilles Marini,169344.0,143991.0,25353.0,1010039.0
15,1,Sabrina Bryan,160631.0,136474.0,24157.0,1010039.0
15,1,Kirstie Alley,164435.0,143826.0,20609.0,1010039.0
15,1,Kelly Monaco,181719.0,156662.0,25057.0,1010039.0
15,1,Apolo Anton Ohno,169721.0,146492.0,23229.0,1010039.0
15,1,Emmitt Smith,176867.0,149377.0,27490.0,1010039.0
15,1,Shawn Johnson,169404.0,145455.0,23950.0,1010039.0
15,1,Pamela Anderson,100836.0,82830.0,18006.0,1010039.0
15,1,Helio Castroneves,158736.0,134290.0,24446.0,1010039.0
15,1,Joey Fatone,171260.0,148283.0,22978.0,1010039.0
15,1,Drew Lachey,167730.0,142939.0,24791.0,1010039.0
15,1,Bristol Palin,162271.0,141382.0,20889.0,1010039.0
15,1,Melissa Rycroft,173898.0,151430.0,22468.0,1010039.0
15,2,Gilles Marini,169991.0,133139.0,36852.0,1030086.0
15,2,Sabrina Bryan,166033.0,138031.0,28002.0,1030086.0
15,2,Kirstie Alley,171861.0,144878.0,26983.0,1030086.0
15,2,Kelly Monaco,170238.0,141864.0,28374.0,1030086.0
15,2,Apolo Anton Ohno,210637.0,185241.0,25396.0,1030086.0
15,2,Emmitt Smith,191381.0,167965.0,23416.0,1030086.0
15,2,Shawn Johnson,216975.0,188450.0,28525.0,1030086.0
15,2,Helio Castroneves,189681.0,159464.0,30217.0,1030086.0
15,2,Joey Fatone,107531.0,84006.0,23525.0,1030086.0
15,2,Drew Lachey,138670.0,111418.0,27252.0,1030086.0
15,2,Bristol Palin,237465.0,215594.0,21871.0,1030086.0
15,2,Melissa Rycroft,176520.0,148133.0,28387.0,1030086.0
15,3,Gilles Marini,277063.0,225438.0,51625.0,1087805.0
15,3,Sabrina Bryan,171145.0,157993.0,13152.0,1087805.0
15,3,Kirstie Alley,202949.0,167516.0,35434.0,1087805.0
15,3,Kelly Monaco,150516.0,124444.0,26072.0,1087805.0
15,3,Apolo Anton Ohno,418754.0,400472.0,18282.0,1087805.0
15,3,Emmitt Smith,221324.0,191963.0,29361.0,1087805.0
15,3,Shawn Johnson,237461.0,207561.0,29901.0,1087805.0
15,3,Helio Castroneves,154348.0,109163.0,45185.0,1087805.0
15,3,Drew Lachey,125556.0,80561.0,44995.0,1087805.0
15,3,Bristol Palin,267059.0,228936.0,38123.0,1087805.0
15,3,Melissa Rycroft,252567.0,203928.0,48639.0,1087805.0
15,5,Gilles Marini,194438.0,136120.0,58318.0,1546865.0
15,5,Sabrina Bryan,205507.0,144592.0,60915.0,1546865.0
15,5,Kirstie Alley,193550.0,139149.0,54400.0,1546865.0
15,5,Kelly Monaco,192549.0,139156.0,53393.0,1546865.0
15,5,Apolo Anton Ohno,202092.0,145298.0,56793.0,1546865.0
15,5,Emmitt Smith,197893.0,139181.0,58712.0,1546865.0
15,5,Shawn Johnson,202729.0,144439.0,58290.0,1546865.0
15,5,Melissa Rycroft,200271.0,141340.0,58931.0,1546865.0
15,6,Gilles Marini,230501.0,153656.0,76844.0,1953135.0
15,6,Sabrina Bryan,129673.0,80352.0,49321.0,1953135.0
15,6,Kirstie Alley,239687.0,164548.0,75139.0,1953135.0
15,6,Kelly Monaco,201974.0,130730.0,71244.0,1953135.0
15,6,Apolo Anton Ohno,213907.0,128184.0,85723.0,1953135.0
15,6,Emmitt Smith,220778.0,140565.0,80212.0,1953135.0
15,6,Shawn Johnson,245900.0,168750.0,77149.0,1953135.0
15,6,Melissa Rycroft,219349.0,144519.0,74830.0,1953135.0
15,7,Gilles Marini,259700.0,155548.0,104151.0,2261696.0
15,7,Kirstie Alley,244597.0,163958.0,80640.0,2261696.0
15,7,Kelly Monaco,234160.0,130076.0,104084.0,2261696.0
15,7,Apolo Anton Ohno,229379.0,128814.0,100565.0,2261696.0
15,7,Emmitt Smith,256092.0,143743.0,112348.0,2261696.0
15,7,Shawn Johnson,277781.0,162833.0,114948.0,2261696.0
15,7,Melissa Rycroft,255590.0,145928.0,109662.0,2261696.0
15,8,Gilles Marini,194778.0,131848.0,62930.0,2412195.0
15,8,Kirstie Alley,243817.0,113554.0,130262.0,2412195.0
15,8,Kelly Monaco,263095.0,123652.0,139444.0,2412195.0
15,8,Apolo Anton Ohno,246281.0,84651.0,161630.0,2412195.0
15,8,Emmitt Smith,231897.0,92417.0,139480.0,2412195.0
15,8,Shawn Johnson,317044.0,184248.0,132796.0,2412195.0
15,8,Melissa Rycroft,302815.0,159460.0,143355.0,2412195.0
15,9,Kelly Monaco,395265.0,117766.0,277498.0,3210888.0
15,9,Apolo Anton Ohno,363313.0,75390.0,287922.0,3210888.0
15,9,Emmitt Smith,332328.0,88465.0,243862.0,3210888.0
15,9,Shawn Johnson,449452.0,182526.0,266926.0,3210888.0
15,9,Melissa Rycroft,429142.0,159428.0,269714.0,3210888.0
15,10,Kelly Monaco,603269.0,118143.0,485126.0,3236949.0
15,10,Shawn Johnson,609918.0,183180.0,426738.0,3236949.0
15,10,Melissa Rycroft,607518.0,159386.0,448132.0,3236949.0
16,1,Ingo Rademacher,167852.0,140409.0,27443.0,1010039.0
16,1,Zendaya,174266.0,142263.0,32003.0,1010039.0
16,1,Dorothy Hamill,167115.0,138508.0,28607.0,1010039.0
16,1,Victor Ortiz,165962.0,142467.0,23495.0,1010039.0
16,1,Alexandra Raisman,166658.0,138591.0,28067.0,1010039.0
16,1,Jacoby Jones,168540.0,142036.0,26503.0,1010039.0
16,1,D. L. Hughley,155498.0,139536.0,15962.0,1010039.0
16,1,Andy Dick,165165.0,143057.0,22108.0,1010039.0
16,1,Wynonna Judd,164223.0,139685.0,24538.0,1010039.0
16,1,Kellie Pickler,170845.0,143260.0,27585.0,1010039.0
16,1,Lisa Vanderpump,160833.0,137312.0,23520.0,1010039.0
16,1,Sean Lowe,169289.0,144212.0,25077.0,1010039.0
16,2,Ingo Rademacher,165138.0,137763.0,27375.0,1030086.0
16,2,Zendaya,173824.0,139154.0,34670.0,1030086.0
16,2,Dorothy Hamill,108239.0,90050.0,18189.0,1030086.0
16,2,Victor Ortiz,159125.0,136660.0,22465.0,1030086.0
16,2,Alexandra Raisman,163006.0,130616.0,32390.0,1030086.0
16,2,Jacoby Jones,174884.0,145400.0,29484.0,1030086.0
16,2,D. L. Hughley,173671.0,153052.0,20619.0,1030086.0
16,2,Andy Dick,174735.0,149038.0,25697.0,1030086.0
16,2,Wynonna Judd,172271.0,147967.0,24303.0,1030086.0
16,2,Kellie Pickler,186432.0,153600.0,32832.0,1030086.0
16,2,Lisa Vanderpump,159330.0,136840.0,22491.0,1030086.0
16,2,Sean Lowe,167438.0,140255.0,27183.0,1030086.0
16,3,Ingo Rademacher,173592.0,140838.0,32754.0,1087805.0
16,3,Zendaya,171929.0,135538.0,36391.0,1087805.0
16,3,Victor Ortiz,164183.0,134127.0,30056.0,1087805.0
16,3,Alexandra Raisman,160379.0,125124.0,35255.0,1087805.0
16,3,Jacoby Jones,182389.0,144605.0,37784.0,1087805.0
16,3,D. L. Hughley,182046.0,159629.0,22417.0,1087805.0
16,3,Andy Dick,180704.0,153596.0,27108.0,1087805.0
16,3,Wynonna Judd,122974.0,101224.0,21751.0,1087805.0
16,3,Kellie Pickler,192786.0,156876.0,35910.0,1087805.0
16,3,Lisa Vanderpump,169363.0,142046.0,27317.0,1087805.0
16,3,Sean Lowe,161790.0,130148.0,31642.0,1087805.0
16,4,Ingo Rademacher,191350.0,152895.0,38455.0,1238304.0
16,4,Zendaya,191285.0,146146.0,45139.0,1238304.0
16,4,Victor Ortiz,185233.0,155233.0,30000.0,1238304.0
16,4,Alexandra Raisman,181664.0,128895.0,52769.0,1238304.0
16,4,Jacoby Jones,189520.0,142823.0,46698.0,1238304.0
16,4,D. L. Hughley,195805.0,161135.0,34671.0,1238304.0
16,4,Andy Dick,183534.0,145587.0,37947.0,1238304.0
16,4,Kellie Pickler,240885.0,187041.0,53845.0,1238304.0
16,4,Lisa Vanderpump,126983.0,97956.0,29028.0,1238304.0
16,4,Sean Lowe,175875.0,139700.0,36175.0,1238304.0
16,5,Ingo Rademacher,212687.0,168890.0,43798.0,1546865.0
16,5,Zendaya,264343.0,190372.0,73971.0,1546865.0
16,5,Victor Ortiz,208951.0,156166.0,52785.0,1546865.0
16,5,Alexandra Raisman,190402.0,124135.0,66267.0,1546865.0
16,5,Jacoby Jones,208245.0,154993.0,53252.0,1546865.0
16,5,D. L. Hughley,147215.0,109031.0,38184.0,1546865.0
16,5,Andy Dick,174025.0,127961.0,46064.0,1546865.0
16,5,Kellie Pickler,239187.0,169822.0,69365.0,1546865.0
16,5,Sean Lowe,169884.0,120074.0,49810.0,1546865.0
16,6,Ingo Rademacher,215234.0,147879.0,67355.0,1953135.0
16,6,Zendaya,223825.0,120274.0,103551.0,1953135.0
16,6,Victor Ortiz,182058.0,103641.0,78417.0,1953135.0
16,6,Alexandra Raisman,257167.0,165692.0,91475.0,1953135.0
16,6,Jacoby Jones,204584.0,134299.0,70285.0,1953135.0
16,6,Andy Dick,208844.0,153703.0,55140.0,1953135.0
16,6,Kellie Pickler,257787.0,169105.0,88682.0,1953135.0
16,6,Sean Lowe,244104.0,186422.0,57682.0,1953135.0
16,7,Ingo Rademacher,232791.0,146783.0,86008.0,2261696.0
16,7,Zendaya,263380.0,118070.0,145310.0,2261696.0
16,7,Alexandra Raisman,301450.0,168279.0,133172.0,2261696.0
16,7,Jacoby Jones,236879.0,134472.0,102407.0,2261696.0
16,7,Andy Dick,202249.0,150853.0,51396.0,2261696.0
16,7,Kellie Pickler,281858.0,170188.0,111670.0,2261696.0
16,7,Sean Lowe,256284.0,182826.0,73457.0,2261696.0
16,8,Ingo Rademacher,274164.0,164019.0,110146.0,2412195.0
16,8,Zendaya,311271.0,128245.0,183027.0,2412195.0
16,8,Alexandra Raisman,319976.0,175720.0,144256.0,2412195.0
16,8,Jacoby Jones,251652.0,136579.0,115073.0,2412195.0
16,8,Kellie Pickler,289627.0,153388.0,136239.0,2412195.0
16,8,Sean Lowe,243933.0,174680.0,69254.0,2412195.0
16,9,Ingo Rademacher,271848.0,129441.0,142407.0,3210888.0
16,9,Zendaya,386177.0,101810.0,284367.0,3210888.0
16,9,Alexandra Raisman,423688.0,195976.0,227712.0,3210888.0
16,9,Jacoby Jones,322783.0,147050.0,175734.0,3210888.0
16,9,Kellie Pickler,348585.0,150073.0,198512.0,3210888.0
16,10,Zendaya,385765.0,101832.0,283933.0,3210888.0
16,10,Alexandra Raisman,422744.0,195425.0,227319.0,3210888.0
16,10,Jacoby Jones,325444.0,147172.0,178272.0,3210888.0
16,10,Kellie Pickler,351293.0,152167.0,199125.0,3210888.0
17,1,Valerie Harper,167155.0,142045.0,25110.0,1010039.0
17,1,Brant Daugherty,168992.0,142467.0,26525.0,1010039.0
17,1,Elizabeth Berkley Lauren,166512.0,138690.0,27822.0,1010039.0
17,1,Leah Remini,163003.0,138212.0,24791.0,1010039.0
17,1,Corbin Bleu,166489.0,138605.0,27884.0,1010039.0
17,1,Amber Riley,171255.0,139766.0,31489.0,1010039.0
17,1,Keyshawn Johnson,161965.0,141705.0,20260.0,1010039.0
17,1,Bill Engvall,163462.0,141994.0,21468.0,1010039.0
17,1,Christina Milian,168665.0,142355.0,26310.0,1010039.0
17,1,"Nicole ""Snooki"" Polizzi",165664.0,137471.0,28194.0,1010039.0
17,1,Jack Osbourne,169113.0,142170.0,26943.0,1010039.0
17,1,Bill Nye,159794.0,142478.0,17316.0,1010039.0
17,2,Valerie Harper,178404.0,154887.0,23516.0,1026979.0
17,2,Brant Daugherty,182171.0,154256.0,27914.0,1026979.0
17,2,Elizabeth Berkley Lauren,169399.0,139641.0,29758.0,1026979.0
17,2,Leah Remini,178630.0,152172.0,26459.0,1026979.0
17,2,Corbin Bleu,154055.0,125765.0,28291.0,1026979.0
17,2,Amber Riley,171682.0,143772.0,27910.0,1026979.0
17,2,Keyshawn Johnson,108882.0,88736.0,20146.0,1026979.0
17,2,Bill Engvall,174136.0,148733.0,25403.0,1026979.0
17,2,Christina Milian,173929.0,144590.0,29338.0,1026979.0
17,2,"Nicole ""Snooki"" Polizzi",167915.0,142209.0,25706.0,1026979.0
17,2,Jack Osbourne,171318.0,143458.0,27860.0,1026979.0
17,2,Bill Nye,193498.0,172226.0,21272.0,1026979.0
17,3,Valerie Harper,205605.0,182289.0,23316.0,1071139.0
17,3,Brant Daugherty,175757.0,140576.0,35181.0,1071139.0
17,3,Elizabeth Berkley Lauren,192227.0,154458.0,37770.0,1071139.0
17,3,Leah Remini,158844.0,131053.0,27791.0,1071139.0
17,3,Corbin Bleu,154041.0,126147.0,27893.0,1071139.0
17,3,Amber Riley,157663.0,129587.0,28075.0,1071139.0
17,3,Bill Engvall,172018.0,142440.0,29579.0,1071139.0
17,3,Christina Milian,182419.0,147220.0,35199.0,1071139.0
17,3,"Nicole ""Snooki"" Polizzi",152122.0,116451.0,35671.0,1071139.0
17,3,Jack Osbourne,152912.0,123565.0,29347.0,1071139.0
17,3,Bill Nye,130250.0,109982.0,20268.0,1071139.0
17,4,Valerie Harper,126429.0,99687.0,26742.0,1178804.0
17,4,Brant Daugherty,152296.0,126351.0,25945.0,1178804.0
17,4,Elizabeth Berkley Lauren,203533.0,167534.0,35999.0,1178804.0
17,4,Leah Remini,169180.0,124227.0,44953.0,1178804.0
17,4,Corbin Bleu,157847.0,121642.0,36205.0,1178804.0
17,4,Amber Riley,166637.0,130063.0,36574.0,1178804.0
17,4,Bill Engvall,181448.0,149901.0,31547.0,1178804.0
17,4,Christina Milian,198254.0,159753.0,38500.0,1178804.0
17,4,"Nicole ""Snooki"" Polizzi",186664.0,143111.0,43554.0,1178804.0
17,4,Jack Osbourne,148322.0,118456.0,29866.0,1178804.0
17,5,Brant Daugherty,139565.0,102087.0,37477.0,1403412.0
17,5,Elizabeth Berkley Lauren,347880.0,291281.0,56599.0,1403412.0
17,5,Leah Remini,209356.0,161210.0,48145.0,1403412.0
17,5,Corbin Bleu,177129.0,110250.0,66879.0,1403412.0
17,5,Amber Riley,164473.0,97329.0,67144.0,1403412.0
17,5,Bill Engvall,224931.0,169709.0,55222.0,1403412.0
17,5,Christina Milian,124717.0,92095.0,32622.0,1403412.0
17,5,"Nicole ""Snooki"" Polizzi",286029.0,209214.0,76815.0,1403412.0
17,5,Jack Osbourne,210750.0,154235.0,56515.0,1403412.0
17,6,Brant Daugherty,157156.0,102332.0,54824.0,1750000.0
17,6,Elizabeth Berkley Lauren,382887.0,294139.0,88747.0,1750000.0
17,6,Leah Remini,238380.0,160689.0,77691.0,1750000.0
17,6,Corbin Bleu,191067.0,109483.0,81583.0,1750000.0
17,6,Amber Riley,202178.0,97272.0,104906.0,1750000.0
17,6,Bill Engvall,239894.0,170138.0,69756.0,1750000.0
17,6,"Nicole ""Snooki"" Polizzi",317825.0,209578.0,108247.0,1750000.0
17,6,Jack Osbourne,225797.0,153828.0,71969.0,1750000.0
17,8,Brant Daugherty,155615.0,92255.0,63360.0,2321196.0
17,8,Elizabeth Berkley Lauren,239974.0,150570.0,89404.0,2321196.0
17,8,Leah Remini,253089.0,139906.0,113182.0,2321196.0
17,8,Corbin Bleu,251222.0,134355.0,116867.0,2321196.0
17,8,Amber Riley,253895.0,146212.0,107683.0,2321196.0
17,8,Bill Engvall,271080.0,177764.0,93315.0,2321196.0
17,8,Jack Osbourne,256096.0,139792.0,116305.0,2321196.0
17,9,Elizabeth Berkley Lauren,202338.0,141128.0,61210.0,2428861.0
17,9,Leah Remini,282151.0,128974.0,153177.0,2428861.0
17,9,Corbin Bleu,308065.0,140123.0,167942.0,2428861.0
17,9,Amber Riley,269830.0,164273.0,105556.0,2428861.0
17,9,Bill Engvall,400086.0,248773.0,151313.0,2428861.0
17,9,Jack Osbourne,348357.0,163584.0,184773.0,2428861.0
17,10,Leah Remini,349234.0,130978.0,218256.0,3214927.0
17,10,Corbin Bleu,397143.0,142809.0,254334.0,3214927.0
17,10,Amber Riley,355462.0,164837.0,190625.0,3214927.0
17,10,Bill Engvall,510885.0,251780.0,259105.0,3214927.0
17,10,Jack Osbourne,458156.0,167259.0,290898.0,3214927.0
18,1,Billy Dee Williams,157181.0,139636.0,17545.0,1010039.0
18,1,Danica McKellar,166016.0,137345.0,28671.0,1010039.0
18,1,James Maslow,159267.0,134914.0,24353.0,1010039.0
18,1,Candace Cameron Bure,169571.0,140648.0,28924.0,1010039.0
18,1,Sean Avery,158589.0,135767.0,22821.0,1010039.0
18,1,Diana Nyad,163176.0,141941.0,21235.0,1010039.0
18,1,Charlie White,172477.0,141254.0,31222.0,1010039.0
18,1,Amy Purdy,171359.0,143932.0,27427.0,1010039.0
18,1,Meryl Davis,172201.0,144405.0,27796.0,1010039.0
18,1,Drew Carey,163659.0,138925.0,24734.0,1010039.0
18,1,Cody Simpson,164798.0,139615.0,25183.0,1010039.0
18,1,NeNe Leakes,159695.0,135176.0,24519.0,1010039.0
18,2,Billy Dee Williams,120778.0,101884.0,18894.0,1030086.0
18,2,Danica McKellar,172182.0,140919.0,31263.0,1030086.0
18,2,James Maslow,162634.0,130225.0,32410.0,1030086.0
18,2,Candace Cameron Bure,179717.0,154659.0,25059.0,1030086.0
18,2,Sean Avery,104851.0,81485.0,23366.0,1030086.0
18,2,Charlie White,182749.0,152150.0,30599.0,1030086.0
18,2,Amy Purdy,183674.0,151997.0,31677.0,1030086.0
18,2,Meryl Davis,188191.0,155569.0,32622.0,1030086.0
18,2,Drew Carey,186319.0,158561.0,27759.0,1030086.0
18,2,Cody Simpson,176784.0,151106.0,25678.0,1030086.0
18,2,NeNe Leakes,183549.0,153346.0,30203.0,1030086.0
18,3,Danica McKellar,179611.0,140853.0,38759.0,1087805.0
18,3,James Maslow,167426.0,130337.0,37089.0,1087805.0
18,3,Candace Cameron Bure,188968.0,156510.0,32459.0,1087805.0
18,3,Charlie White,188112.0,150703.0,37410.0,1087805.0
18,3,Amy Purdy,188367.0,149239.0,39127.0,1087805.0
18,3,Meryl Davis,204363.0,163315.0,41048.0,1087805.0
18,3,Drew Carey,188368.0,155943.0,32424.0,1087805.0
18,3,Cody Simpson,183591.0,149393.0,34199.0,1087805.0
18,3,NeNe Leakes,189140.0,152008.0,37132.0,1087805.0
18,4,Danica McKellar,183513.0,142637.0,40876.0,1238304.0
18,4,James Maslow,175005.0,132513.0,42492.0,1238304.0
18,4,Candace Cameron Bure,193575.0,159347.0,34229.0,1238304.0
18,4,Charlie White,193188.0,151418.0,41770.0,1238304.0
18,4,Amy Purdy,190546.0,147285.0,43261.0,1238304.0
18,4,Meryl Davis,210973.0,162631.0,48342.0,1238304.0
18,4,Drew Carey,196921.0,153907.0,43015.0,1238304.0
18,4,Cody Simpson,181514.0,146187.0,35328.0,1238304.0
18,4,NeNe Leakes,201096.0,155880.0,45216.0,1238304.0
18,5,Danica McKellar,184551.0,118386.0,66165.0,1546865.0
18,5,James Maslow,191758.0,141819.0,49939.0,1546865.0
18,5,Candace Cameron Bure,194670.0,158432.0,36238.0,1546865.0
18,5,Charlie White,250282.0,182198.0,68084.0,1546865.0
18,5,Amy Purdy,209886.0,158100.0,51786.0,1546865.0
18,5,Meryl Davis,170686.0,126879.0,43807.0,1546865.0
18,5,Drew Carey,249348.0,203949.0,45399.0,1546865.0
18,5,Cody Simpson,123097.0,86503.0,36594.0,1546865.0
18,5,NeNe Leakes,216774.0,155998.0,60776.0,1546865.0
18,6,Danica McKellar,225226.0,126555.0,98670.0,1953135.0
18,6,James Maslow,219423.0,133502.0,85921.0,1953135.0
18,6,Candace Cameron Bure,305737.0,275509.0,30228.0,1953135.0
18,6,Charlie White,254166.0,154190.0,99976.0,1953135.0
18,6,Amy Purdy,371521.0,297131.0,74390.0,1953135.0
18,6,Meryl Davis,191063.0,108377.0,82686.0,1953135.0
18,6,Drew Carey,194291.0,132408.0,61883.0,1953135.0
18,6,NeNe Leakes,257792.0,155931.0,101861.0,1953135.0
18,8,Danica McKellar,171289.0,95458.0,75831.0,2412195.0
18,8,James Maslow,280337.0,151808.0,128528.0,2412195.0
18,8,Candace Cameron Bure,275429.0,147680.0,127749.0,2412195.0
18,8,Charlie White,280625.0,135241.0,145384.0,2412195.0
18,8,Amy Purdy,295265.0,152360.0,142906.0,2412195.0
18,8,Meryl Davis,283781.0,154857.0,128925.0,2412195.0
18,9,James Maslow,386348.0,162528.0,223820.0,3210888.0
18,9,Candace Cameron Bure,395113.0,160023.0,235090.0,3210888.0
18,9,Charlie White,275902.0,113712.0,162190.0,3210888.0
18,9,Amy Purdy,391314.0,175387.0,215926.0,3210888.0
18,9,Meryl Davis,401199.0,168996.0,232203.0,3210888.0
18,10,James Maslow,355666.0,203971.0,151695.0,3236949.0
18,10,Candace Cameron Bure,506569.0,258176.0,248392.0,3236949.0
18,10,Amy Purdy,468851.0,133920.0,334930.0,3236949.0
18,10,Meryl Davis,442984.0,128590.0,314393.0,3236949.0
19,1,Antonio Sabato Jr.,166622.0,146122.0,20500.0,1010039.0
19,1,Jonathan Bennett,169085.0,144394.0,24691.0,1010039.0
19,1,Lea Thompson,165589.0,139956.0,25632.0,1010039.0
19,1,Janel Parrish,176884.0,152036.0,24848.0,1010039.0
19,1,Alfonso Ribeiro,173011.0,143397.0,29613.0,1010039.0
19,1,Lolo Jones,102488.0,85925.0,16564.0,1010039.0
19,1,Randy Couture,174596.0,149601.0,24995.0,1010039.0
19,1,Tommy Chong,172147.0,150658.0,21489.0,1010039.0
19,1,Betsey Johnson,182970.0,166943.0,16027.0,1010039.0
19,1,Michael Waltrip,169465.0,148775.0,20690.0,1010039.0
19,1,Tavis Smiley,168146.0,145316.0,22830.0,1010039.0
19,1,Bethany Mota,168290.0,142482.0,25809.0,1010039.0
