season,week,celebrity,fan_share_mean,fan_share_std,base_count,casual_votes,total_votes,fan_votes_mean,total_pool,model_confidence
18,3,Charlie White,0.1123871904666185,0.030922103258789562,150702.63248808694,37409.594807494446,188112.22729558137,188112.22729558137,1087805.354311552,1.0
18,3,Amy Purdy,0.11238204567413973,0.034095387359583944,149239.4683255005,39127.27913905404,188366.74746455453,188366.74746455453,1087805.354311552,1.0
18,3,Meryl Davis,0.12052068610732915,0.04055116445424164,163315.11557941843,41047.68428954922,204362.79986896765,204362.79986896765,1087805.354311552,1.0
18,3,Drew Carey,0.11263928954942695,0.03433078494326419,155943.43740809202,32424.255242357696,188367.69265044972,188367.69265044972,1087805.354311552,1.0
18,3,Cody Simpson,0.10945167518387344,0.03190447369194201,149392.5095862034,34198.852886727465,183591.36247293084,183591.36247293084,1087805.354311552,1.0
18,3,NeNe Leakes,0.11329891057484204,0.03316538776528085,152008.3266384524,37132.09434633033,189140.4209847827,189140.4209847827,1087805.354311552,1.0
18,4,Danica McKellar,0.1062400689502771,0.029030876019633337,142637.0100779459,40875.71424916068,183512.72432710655,183512.72432710655,1238303.6573213725,1.0
18,4,James Maslow,0.10098447165935424,0.02570199056402536,132513.33049496554,42491.54110756314,175004.8716025287,175004.8716025287,1238303.6573213725,1.0
18,4,Candace Cameron Bure,0.11256987060467062,0.03117984547546417,159346.57951526763,34228.51754575671,193575.09706102434,193575.09706102434,1238303.6573213725,1.0
18,4,Charlie White,0.11180312744141409,0.03004151410012955,151417.54639383865,41770.375892246426,193187.92228608506,193187.92228608506,1238303.6573213725,1.0
18,4,Amy Purdy,0.1104723889527333,0.033863298853490424,147284.87162423582,43260.86454958314,190545.73617381896,190545.73617381896,1238303.6573213725,1.0
18,4,Meryl Davis,0.12144410204371109,0.039598093053566256,162630.6705259922,48342.20922399619,210972.8797499884,210972.8797499884,1238303.6573213725,1.0
18,4,Drew Carey,0.11423427340049365,0.035409093394320225,153906.70591272632,43014.654262214026,196921.36017494032,196921.36017494032,1238303.6573213725,1.0
18,4,Cody Simpson,0.10514807412056422,0.029919696364679397,146186.66105354918,35327.54254491819,181514.2035984674,181514.2035984674,1238303.6573213725,1.0
18,4,NeNe Leakes,0.11710362282678169,0.03521519617102093,155880.3025348182,45216.15852700383,201096.461061822,201096.461061822,1238303.6573213725,1.0
18,5,Danica McKellar,0.10313968115293234,0.015316340817909627,118385.94156343893,66165.24870335156,184551.19026679048,184551.19026679048,1546864.661112459,0.114
18,5,James Maslow,0.10729565455631657,0.01934916638725623,141818.95503877255,49939.29552102497,191758.2505597975,191758.2505597975,1546864.661112459,0.114
18,5,Candace Cameron Bure,0.10754805074090586,0.027592089558575478,158431.80552344865,36238.06839420214,194669.8739176508,194669.8739176508,1546864.661112459,0.114
18,5,Charlie White,0.1407947098426843,0.033863584282250433,182197.79259563886,68084.12587750868,250281.91847314755,250281.91847314755,1546864.661112459,0.114
18,5,Amy Purdy,0.11594531974209729,0.0371826069656002,158099.98021909373,51785.74734507453,209885.72756416822,209885.72756416822,1546864.661112459,0.114
18,5,Meryl Davis,0.09475580369449772,0.039554420689747856,126878.5981530075,43807.47827941745,170686.07643242495,170686.07643242495,1546864.661112459,0.114
18,5,Drew Carey,0.1409212619377611,0.04338060529495137,203948.84340088099,45399.26725401352,249348.11065489452,249348.11065489452,1546864.661112459,0.114
18,5,Cody Simpson,0.06894413761662324,0.011974021748491392,86502.99134385909,36594.22146700891,123097.21281086799,123097.21281086799,1546864.661112459,0.114
18,5,NeNe Leakes,0.12065538071618165,0.040165936503945766,155997.6930323568,60776.1824087975,216773.87544115435,216773.87544115435,1546864.661112459,0.114
18,6,Danica McKellar,0.11143111987446709,0.00937253550485781,126555.43474294762,98670.13966487168,225225.5744078193,225225.5744078193,1953135.3388875416,0.186
18,6,James Maslow,0.10879799899668886,0.007953930666090875,133502.133799739,85921.06392131999,219423.19772105897,219423.19772105897,1953135.3388875416,0.186
18,6,Candace Cameron Bure,0.15136521464202182,0.0180037135749488,275509.07419676374,30228.358373200983,305737.43256996473,305737.43256996473,1953135.3388875416,0.186
18,6,Charlie White,0.12592733174176438,0.014288214395563362,154189.7439159015,99976.31178706851,254166.05570296998,254166.05570296998,1953135.3388875416,0.186
18,6,Amy Purdy,0.18426109911289024,0.021780917273243577,297131.0855281295,74389.55506965239,371520.640597782,371520.640597782,1953135.3388875416,0.186
18,6,Meryl Davis,0.09424896599035343,0.04220698989032232,108377.37947985994,82686.10801952843,191063.48749938834,191063.48749938834,1953135.3388875416,0.186
18,6,Drew Carey,0.096401079449586,0.005586578107763086,132407.85598929043,61883.32115736816,194291.17714665853,194291.17714665853,1953135.3388875416,0.186
18,6,NeNe Leakes,0.12756719019222823,0.008501595363962985,155930.66649905432,101861.46865308659,257792.13515214092,257792.13515214092,1953135.3388875416,0.186
18,8,Danica McKellar,0.10797663529423297,0.018688231165576517,95457.5344744403,75831.33752044837,171288.8719948887,171288.8719948887,2412194.6456884476,0.122
18,8,James Maslow,0.1769723618196081,0.03227920445624089,151808.4968671483,128528.24583564527,280336.74270279356,280336.74270279356,2412194.6456884476,0.122
18,8,Candace Cameron Bure,0.17310282297546672,0.03422299594473537,147679.8918358716,127749.15011907737,275429.041954949,275429.041954949,2412194.6456884476,0.122
18,8,Charlie White,0.17765436221256772,0.039715123315093935,135241.47207647335,145383.9605191418,280625.43259561516,280625.43259561516,2412194.6456884476,0.122
18,8,Amy Purdy,0.18561858114896598,0.035408091341985394,152359.7581525826,142905.54170965403,295265.29986223666,295265.29986223666,2412194.6456884476,0.122
18,8,Meryl Davis,0.1786752365491584,0.03392138875287826,154856.90222326422,128924.55597246533,283781.4581957296,283781.4581957296,2412194.6456884476,0.122
18,9,James Maslow,0.20950510977946185,0.028135899391089233,162527.51785515595,223820.19128619754,386347.70914135355,386347.70914135355,3210887.8037511925,0.276
18,9,Candace Cameron Bure,0.21309297175529385,0.028130414504140253,160023.11858482755,235090.36437642592,395113.48296125344,395113.48296125344,3210887.8037511925,0.276
18,9,Charlie White,0.1494111609042447,0.022564049516681114,113711.50675024846,162190.45044218912,275901.95719243755,275901.95719243755,3210887.8037511925,0.276
18,9,Amy Purdy,0.21208735079970337,0.028214353673616622,175387.35720753804,215926.36704027196,391313.72424780997,391313.72424780997,3210887.8037511925,0.276
18,9,Meryl Davis,0.21590340676129632,0.03266494013453596,168995.58950341397,232203.34411488083,401198.93361829483,401198.93361829483,3210887.8037511925,0.276
18,10,James Maslow,0.20050178731654006,0.016178280644841492,203971.47390377193,151694.87460809544,355666.34851186746,355666.34851186746,3236948.940697644,0.142
18,10,Candace Cameron Bure,0.285393649414282,0.012168435215631497,258176.46678786684,248392.37576208648,506568.8425499533,506568.8425499533,3236948.940697644,0.142
18,10,Amy Purdy,0.26455251826306203,0.016024312511020128,133920.23851123225,334930.3073765253,468850.54588775744,468850.54588775744,3236948.940697644,0.142
18,10,Meryl Davis,0.24955204500611602,0.017936117203145672,128590.33220661954,314393.4566142358,442983.7888208554,442983.7888208554,3236948.940697644,0.142
19,1,Antonio Sabato Jr.,0.07720006754942271,0.024179583610907076,146122.0629300166,20500.376533697498,166622.43946371414,166622.43946371414,1010039.276386427,0.258
19,1,Jonathan Bennett,0.07845721681014978,0.02828188060315713,144394.40970710534,24690.647902770066,169085.05760987542,169085.05760987542,1010039.276386427,0.258
19,1,Lea Thompson,0.0766378583909756,0.025016652526959095,139956.30946031786,25632.375276131163,165588.684736449,165588.684736449,1010039.276386427,0.258
19,1,Janel Parrish,0.08207355705757176,0.029831116373502685,152036.21910435718,24848.0790110199,176884.29811537705,176884.29811537705,1010039.276386427,0.258
19,1,Alfonso Ribeiro,0.08024516417034873,0.028809951180674507,143397.32126518927,29613.268996849332,173010.5902620386,173010.5902620386,1010039.276386427,0.258
19,1,Lolo Jones,0.04772909782969962,0.00919615851924781,85924.60373699942,16563.786063429423,102488.38980042882,102488.38980042882,1010039.276386427,0.258
19,1,Randy Couture,0.08089659793209347,0.03127467956460553,149601.22771992788,24994.993285202992,174596.22100513085,174596.22100513085,1010039.276386427,0.258
19,1,Tommy Chong,0.07944977664913042,0.026960110700807328,150657.9102006642,21489.296017547233,172147.2062182114,172147.2062182114,1010039.276386427,0.258
19,1,Betsey Johnson,0.08465375848547456,0.02568222295851356,166942.72228719053,16026.950590810904,182969.67287800144,182969.67287800144,1010039.276386427,0.258
19,1,Michael Waltrip,0.07878782313136996,0.02710077848219551,148775.01278082177,20690.142883485583,169465.15566430733,169465.15566430733,1010039.276386427,0.258
19,1,Tavis Smiley,0.07751686161652349,0.02908134483087637,145315.9208328469,22829.66633930487,168145.58717215178,168145.58717215178,1010039.276386427,0.258
19,1,Bethany Mota,0.0780026552597863,0.029768990303785856,142481.7225436296,25808.520409939745,168290.2429535694,168290.2429535694,1010039.276386427,0.258
19,1,Sadie Robertson,0.0783495651174536,0.02874440390212866,140886.870304715,27825.295877321638,168712.16618203666,168712.16618203666,1010039.276386427,0.258
19,2,Antonio Sabato Jr.,0.08341430988657417,0.027420822748177556,144833.67055996673,26253.08492381823,171086.75548378495,171086.75548378495,1026979.3149431372,0.184
19,2,Jonathan Bennett,0.0823117225955828,0.02329745953125844,143493.72766314537,27655.159032053405,171148.8866951988,171148.8866951988,1026979.3149431372,0.184
19,2,Lea Thompson,0.07581459196050962,0.021768924296542844,127557.15774883956,29793.08528176725,157350.24303060683,157350.24303060683,1026979.3149431372,0.184
19,2,Janel Parrish,0.08342964848561095,0.02906731700537889,139860.58006295256,30697.674846906993,170558.25490985953,170558.25490985953,1026979.3149431372,0.184
19,2,Alfonso Ribeiro,0.08111441123209956,0.031666707164905515,140763.92345609938,26710.186269732163,167474.1097258315,167474.1097258315,1026979.3149431372,0.184
19,2,Randy Couture,0.10284369387399009,0.03996803601117644,190778.11823064883,23764.859426173705,214542.97765682254,214542.97765682254,1026979.3149431372,0.184
19,2,Tommy Chong,0.10178813360891426,0.04156029705170717,187604.727566922,25282.74720617864,212887.4747731006,212887.4747731006,1026979.3149431372,0.184
19,2,Betsey Johnson,0.09345693478228101,0.034977534640847234,169660.89009684208,21666.280846980175,191327.1709438222,191327.1709438222,1026979.3149431372,0.184
19,2,Michael Waltrip,0.0894755238298179,0.023865998965771164,166830.4428709749,20172.88983408028,187003.3327050552,187003.3327050552,1026979.3149431372,0.184
19,2,Tavis Smiley,0.04705579333311079,0.009545762768199871,75085.1937747161,21506.133553485048,96591.32732820114,96591.32732820114,1026979.3149431372,0.184
19,2,Bethany Mota,0.06943903950121824,0.022238655699844345,117801.14358255555,27031.755581513244,144832.8991640688,144832.8991640688,1026979.3149431372,0.184
19,2,Sadie Robertson,0.08985619691029063,0.02784180254807559,159914.09761293777,28228.276046753475,188142.37365969122,188142.37365969122,1026979.3149431372,0.184
19,3,Antonio Sabato Jr.,0.08774408250914105,0.02772927846963156,147638.48449456962,31678.516957410175,179317.0014519798,179317.0014519798,1071138.8097663503,0.196
19,3,Jonathan Bennett,0.07616534050540225,0.016515305566143237,129287.54548664304,27902.995129131567,157190.5406157746,157190.5406157746,1071138.8097663503,0.196
19,3,Lea Thompson,0.10242590686840027,0.026183448150129227,178719.52123301427,32299.481205919918,211019.00243893417,211019.00243893417,1071138.8097663503,0.196
19,3,Janel Parrish,0.08960545419802333,0.030412273942331373,151314.25636715614,29723.41118188943,181037.66754904552,181037.66754904552,1071138.8097663503,0.196
19,3,Alfonso Ribeiro,0.09068811299592551,0.029033189115638243,148129.96557755396,35151.24418187186,183281.20975942584,183281.20975942584,1071138.8097663503,0.196
19,3,Randy Couture,0.05927629807775621,0.007985411781086287,96887.29274510092,25446.89341946859,122334.1861645695,122334.1861645695,1071138.8097663503,0.196
19,3,Tommy Chong,0.1287935919092153,0.040495239985611345,232742.4169966822,38120.23310322171,270862.650099904,270862.650099904,1071138.8097663503,0.196
19,3,Betsey Johnson,0.087382504199679,0.02593552708659253,150994.5737486639,24376.877572783273,175371.45132144715,175371.45132144715,1071138.8097663503,0.196
19,3,Michael Waltrip,0.10181341830228609,0.015297378179423136,181805.0458664934,28355.642633610572,210160.68850010398,210160.68850010398,1071138.8097663503,0.196
19,3,Bethany Mota,0.09316415989406573,0.033456999985894825,155669.20413847838,39388.50167279147,195057.7058112698,195057.7058112698,1071138.8097663503,0.196
19,3,Sadie Robertson,0.0829411305401053,0.03139320032039052,151389.93587603272,23041.76761774246,174431.7034937752,174431.7034937752,1071138.8097663503,0.196
19,4,Antonio Sabato Jr.,0.08750893156163744,0.02788650967430747,147861.66115313765,31517.03728254871,179378.69843568638,179378.69843568638,1071138.8097663503,0.004
19,4,Jonathan Bennett,0.07639629712845074,0.01601358872419471,130208.01541137809,28031.084547423474,158239.09995880155,158239.09995880155,1071138.8097663503,0.004
19,4,Lea Thompson,0.10443349927513322,0.025283924260989233,183898.13746336318,32033.034132519722,215931.1715958829,215931.1715958829,1071138.8097663503,0.004
19,4,Janel Parrish,0.08764407196801986,0.03091449224089315,148705.61878298086,28857.864783445337,177563.4835664262,177563.4835664262,1071138.8097663503,0.004
19,4,Alfonso Ribeiro,0.0887333576175598,0.028186769768838767,145347.14594013797,34834.31827616982,180181.46421630782,180181.46421630782,1071138.8097663503,0.004
19,4,Randy Couture,0.0589456614377781,0.007865894800745286,95949.43418693125,26180.103276587448,122129.53746351869,122129.53746351869,1071138.8097663503,0.004
19,4,Tommy Chong,0.13089419447555367,0.04084616120110715,237651.1121062566,38469.712108406886,276120.82421466353,276120.82421466353,1071138.8097663503,0.004
19,4,Betsey Johnson,0.08600211613732546,0.02511813843972595,149249.1145415701,24258.95819991243,173508.0727414825,173508.0727414825,1071138.8097663503,0.004
19,4,Michael Waltrip,0.102092623351254,0.015251731049415629,183412.2569237929,28230.24502137821,211642.5019451711,211642.5019451711,1071138.8097663503,0.004
19,4,Bethany Mota,0.09395839619829914,0.03353036473175036,157212.63634603095,40388.72461395823,197601.3609599892,197601.3609599892,1071138.8097663503,0.004
19,4,Sadie Robertson,0.08339085084898859,0.03176001077387112,153185.40365109837,22722.952879052405,175908.35653015078,175908.35653015078,1071138.8097663503,0.004
19,5,Antonio Sabato Jr.,0.10693134068503628,0.029771844389025325,148918.8012549504,53967.57533096162,202886.37658591205,202886.37658591205,1403412.1320549923,1.0
19,5,Jonathan Bennett,0.08729811176633946,0.018795009053643938,130720.4502114299,36765.531203233615,167485.98141466352,167485.98141466352,1403412.1320549923,1.0
19,5,Lea Thompson,0.12667678290074116,0.02414256920162223,180435.0445652924,62638.825548646855,243073.87011393925,243073.87011393925,1403412.1320549923,1.0
19,5,Janel Parrish,0.10280184263690322,0.03798553066485767,149023.2170919623,42520.45793585455,191543.67502781682,191543.67502781682,1403412.1320549923,1.0
19,5,Alfonso Ribeiro,0.11257115477890389,0.03426569029895727,145437.70249121552,65255.72815424929,210693.43064546483,210693.43064546483,1403412.1320549923,1.0
19,5,Tommy Chong,0.14204507872707028,0.041735110788891326,233704.25668027668,45562.495548320905,279266.75222859764,279266.75222859764,1403412.1320549923,1.0
19,5,Michael Waltrip,0.11224073002599207,0.016423669112616678,180141.61266335056,35707.55078221229,215849.16344556285,215849.16344556285,1403412.1320549923,1.0
19,5,Bethany Mota,0.10877972547770866,0.03432022886740879,157319.8629439323,55768.721722495735,213088.584666428,213088.584666428,1403412.1320549923,1.0
19,5,Sadie Robertson,0.100655233001305,0.03625557270770596,151000.60103066143,45185.52824160719,196186.12927226862,196186.12927226862,1403412.1320549923,1.0
19,6,Antonio Sabato Jr.,0.12325941230727792,0.013144038989194683,171094.216262141,59408.18832929717,230502.40459143813,230502.40459143813,1750000.0,0.106
19,6,Jonathan Bennett,0.07475533309784918,0.007749665618656694,106352.95253706459,33135.754218147085,139488.7067552117,139488.7067552117,1750000.0,0.106
19,6,Lea Thompson,0.11977070371627223,0.02244083794940542,146878.2611130258,74224.00841235805,221102.2695253839,221102.2695253839,1750000.0,0.106
19,6,Janel Parrish,0.1357287984084365,0.01086333272672922,183596.66949801944,69383.07032006561,252979.73981808513,252979.73981808513,1750000.0,0.106
19,6,Alfonso Ribeiro,0.14265849296809532,0.0414232417065304,183462.48024329278,76171.8594164454,259634.33965973812,259634.33965973812,1750000.0,0.106
19,6,Tommy Chong,0.1091923239425425,0.014690085938254374,145240.97952861633,56710.51509088188,201951.49461949823,201951.49461949823,1750000.0,0.106
19,6,Michael Waltrip,0.11013923574424674,0.016793801383625174,137133.08695239224,64874.41928080661,202007.50623319886,202007.50623319886,1750000.0,0.106
19,6,Bethany Mota,0.08725080913156195,0.01951636590841134,118900.17658983341,45042.16410521233,163942.34069504574,163942.34069504574,1750000.0,0.106
19,6,Sadie Robertson,0.09724489068371768,0.03625240348022631,134381.35329538464,51693.959334490195,186075.31262987485,186075.31262987485,1750000.0,0.106
19,8,Lea Thompson,0.14383368801760568,0.03989721680886137,150051.2898485137,91458.37178944086,241509.6616379545,241509.6616379545,2321195.616966823,0.588
19,8,Janel Parrish,0.15522965942960265,0.042507652539746366,138994.29324034904,122279.45832589162,261273.75156624068,261273.75156624068,2321195.616966823,0.588
19,8,Alfonso Ribeiro,0.15520216529880185,0.04003137888683543,144341.01358530144,117197.44567813235,261538.45926343376,261538.45926343376,2321195.616966823,0.588
19,8,Tommy Chong,0.1455945179225938,0.03417093405928953,155756.8294064354,89092.00582085385,244848.8352272892,244848.8352272892,2321195.616966823,0.588
19,8,Michael Waltrip,0.10236820528424947,0.021449791128422796,109769.85672101221,62433.18835213152,172203.04507314376,172203.04507314376,2321195.616966823,0.588
19,8,Bethany Mota,0.15272423488123563,0.038074471603635654,139496.37722521205,117016.83403997045,256513.21126518247,256513.21126518247,2321195.616966823,0.588
19,8,Sadie Robertson,0.14504752916591093,0.03892748879237987,141437.4063492068,102599.31966389262,244036.72601309945,244036.72601309945,2321195.616966823,0.588
19,9,Lea Thompson,0.11346172107073242,0.017802826971378256,98324.0404841513,85231.77813696497,183555.81862111625,183555.81862111625,2428861.19023365,0.134
19,9,Janel Parrish,0.1693156405922823,0.037350559767565156,132470.74703799738,140723.37827742216,273194.12531541963,273194.12531541963,2428861.19023365,0.134
19,9,Alfonso Ribeiro,0.1788249670626802,0.05264395040555316,136123.1621830652,153378.19858900664,289501.3607720719,289501.3607720719,2428861.19023365,0.134
19,9,Tommy Chong,0.1855102842154718,0.030604065397719808,181488.69018003825,118596.08492412367,300084.775104162,300084.775104162,2428861.19023365,0.134
19,9,Bethany Mota,0.1751267250475524,0.03944965480479009,136384.51877642763,144101.62627220145,280486.14504862914,280486.14504862914,2428861.19023365,0.134
19,9,Sadie Robertson,0.17776066201128088,0.03697944982189544,161500.73553190878,125341.80772744861,286842.5432593574,286842.5432593574,2428861.19023365,0.134
19,10,Janel Parrish,0.19419990317517707,0.032556754132355016,125356.41070210804,232893.93571987576,358250.34642198385,358250.34642198385,3214926.890573922,0.35
19,10,Alfonso Ribeiro,0.23446717527789457,0.0543533767622329,156603.7599911023,272630.808750078,429234.5687411803,429234.5687411803,3214926.890573922,0.35
19,10,Tommy Chong,0.1834863048672029,0.017996960333220742,159715.32038901787,176766.0196289156,336481.3400179334,336481.3400179334,3214926.890573922,0.35
19,10,Bethany Mota,0.18809067447470043,0.033084396145518453,111320.12563276954,233714.18091154157,345034.3065443111,345034.3065443111,3214926.890573922,0.35
19,10,Sadie Robertson,0.1997559422050251,0.0236153551210724,166030.62827064458,200300.78887848742,366331.41714913206,366331.41714913206,3214926.890573922,0.35
19,11,Janel Parrish,0.23477476035622563,0.03851038873055652,101061.50111064466,312502.1214097246,413563.6225203693,413563.6225203693,3236948.9406976444,0.57
19,11,Alfonso Ribeiro,0.3150885113740119,0.06389262960065328,179506.8835529343,367771.2269490133,547278.1105019476,547278.1105019476,3236948.9406976444,0.57
19,11,Bethany Mota,0.19889871260318948,0.02430311521885204,96608.44669801772,253605.8581037545,350214.3048017721,350214.3048017721,3236948.9406976444,0.57
19,11,Sadie Robertson,0.251238015666573,0.02367802654444732,158115.5576482067,280835.9835830871,438951.5412312939,438951.5412312939,3236948.9406976444,0.57
20,1,Suzanne Somers,0.08253322550402298,0.03003014559155833,141665.32500868553,24487.499416336672,166152.82442502223,166152.82442502223,1010039.2763864269,1.0
20,1,Willow Shields,0.08131608052353925,0.028640874654592023,139403.89890815402,23652.706195233546,163056.60510338756,163056.60510338756,1010039.2763864269,1.0
20,1,Riker Lynch,0.08760452348789982,0.031738036018783757,146785.89025794913,28911.182778569673,175697.07303651882,175697.07303651882,1010039.2763864269,1.0
20,1,Rumer Willis,0.08869062279062018,0.030857821478847348,147462.25658544534,30751.574928869773,178213.83151431507,178213.83151431507,1010039.2763864269,1.0
20,1,Nastia Liukin,0.08442368362556081,0.030360443424845156,141487.7477136739,28466.897971043953,169954.64568471783,169954.64568471783,1010039.2763864269,1.0
20,1,Michael Sam,0.08440199897041173,0.031258233157103334,144766.67940047925,24817.481181617153,169584.1605820964,169584.1605820964,1010039.2763864269,1.0
20,1,Robert Herjavec,0.08261435046349117,0.0269187652508136,140805.6138491143,25065.633365108784,165871.24721422308,165871.24721422308,1010039.2763864269,1.0
20,1,Charlotte McKinney,0.07954379281183685,0.03015708301943084,138797.89180366677,20660.809292246322,159458.7010959131,159458.7010959131,1010039.2763864269,1.0
20,1,Noah Galloway,0.08494359592767753,0.031432417275812356,146272.09019116944,24640.220090497758,170912.31028166716,170912.31028166716,1010039.2763864269,1.0
20,1,Redfoo,0.08158120264489327,0.030643490873382317,142897.23725733545,21016.853186221375,163914.09044355684,163914.09044355684,1010039.2763864269,1.0
20,1,Patti LaBelle,0.0808834004934924,0.02835170735796223,137888.10095831042,24658.63721474003,162546.73817305046,162546.73817305046,1010039.2763864269,1.0
20,1,Chris Soules,0.081463522756554,0.026987925974855716,138345.8762641048,25080.38386453237,163426.26012863714,163426.26012863714,1010039.2763864269,1.0
20,2,Suzanne Somers,0.09216936615423255,0.02401350386234416,174154.39826451582,23536.167795519734,197690.56606003552,197690.56606003552,1030086.3048067755,0.014
20,2,Willow Shields,0.07125224434088208,0.013776928352867262,119829.75193577433,34111.496996709306,153941.2489324836,153941.2489324836,1030086.3048067755,0.014
20,2,Riker Lynch,0.07857852864190476,0.020541109174635426,154482.5487520202,18361.927565832917,172844.47631785314,172844.47631785314,1030086.3048067755,0.014
20,2,Rumer Willis,0.107464068934121,0.02664187443796466,208435.9357165014,26060.089477141875,234496.0251936433,234496.0251936433,1030086.3048067755,0.014
20,2,Nastia Liukin,0.07597267182133671,0.02621190986954803,129313.55616248406,32859.66772500956,162173.2238874936,162173.2238874936,1030086.3048067755,0.014
20,2,Michael Sam,0.08084367948190434,0.021068403653176606,149204.46056226493,26523.297761651054,175727.75832391597,175727.75832391597,1030086.3048067755,0.014
20,2,Robert Herjavec,0.09011052876102033,0.03568650774246158,169539.4987867176,26151.981881220843,195691.48066793845,195691.48066793845,1030086.3048067755,0.014
20,2,Charlotte McKinney,0.10169455336006664,0.016006562865026077,198913.0501359462,20137.44817343365,219050.49830937985,219050.49830937985,1030086.3048067755,0.014
20,2,Noah Galloway,0.07964013518868227,0.012917914865179481,158279.23561850956,15990.28787821154,174269.52349672109,174269.52349672109,1030086.3048067755,0.014
20,2,Redfoo,0.04436796327503449,0.005667360378688978,73667.12586061025,22479.11321508795,96146.2390756982,96146.2390756982,1030086.3048067755,0.014
20,2,Patti LaBelle,0.08676816145625975,0.013087076952306978,161097.38205450407,28311.535400005774,189408.91745450985,189408.91745450985,1030086.3048067755,0.014
20,2,Chris Soules,0.09113809858455503,0.009232264336206693,172630.05986681645,23751.8224325483,196381.88229936478,196381.88229936478,1030086.3048067755,0.014
20,3,Suzanne Somers,0.09361184909890818,0.02520514862281841,176087.32130158812,23405.702764070025,199493.02406565816,199493.02406565816,1030086.3048067758,0.008
20,3,Willow Shields,0.07259156916046058,0.013563391236370917,121156.52742355215,34823.237132669536,155979.76455622172,155979.76455622172,1030086.3048067758,0.008
20,3,Riker Lynch,0.07795732373130014,0.02112735180976386,152713.0496997181,18288.9856973655,171002.03539708364,171002.03539708364,1030086.3048067758,0.008
20,3,Rumer Willis,0.10851925170366217,0.0258011107928359,209742.87341285887,26160.873420652642,235903.74683351154,235903.74683351154,1030086.3048067758,0.008
20,3,Nastia Liukin,0.07751654383688136,0.02702328892808599,131961.53837556514,32477.804621832824,164439.34299739797,164439.34299739797,1030086.3048067758,0.008
20,3,Michael Sam,0.0801787723295629,0.020993021676340547,147811.64296375733,25760.74725312048,173572.39021687786,173572.39021687786,1030086.3048067758,0.008
20,3,Robert Herjavec,0.08622701460414442,0.0324325171753623,161188.7516045304,25440.620102967245,186629.37170749766,186629.37170749766,1030086.3048067758,0.008
20,3,Charlotte McKinney,0.10279740114853453,0.015975461172863633,199836.06398379928,20462.643920275594,220298.7079040749,220298.7079040749,1030086.3048067758,0.008
20,3,Noah Galloway,0.07880925142459193,0.013200757089060659,155323.19139708893,16513.181078298756,171836.37247538767,171836.37247538767,1030086.3048067758,0.008
20,3,Redfoo,0.04390726580304973,0.005391276077873172,73250.23180199841,21507.99128356199,94758.2230855604,94758.2230855604,1030086.3048067758,0.008
20,3,Patti LaBelle,0.08672061970339189,0.013161918205747426,159789.5563351848,28802.72188728129,188592.27822246612,188592.27822246612,1030086.3048067758,0.008
20,3,Chris Soules,0.09116313745551212,0.009438873900298296,171438.17074036386,23952.91719156606,195391.0879319299,195391.0879319299,1030086.3048067758,0.008
20,4,Suzanne Somers,0.11816558990563499,0.012432160131882801,201185.10226196426,34553.01010380282,235738.11236576716,235738.11236576716,1238303.657321373,0.362
20,4,Willow Shields,0.07782410979451501,0.009906817588295706,112814.94728012015,43896.71427013058,156711.66155025072,156711.66155025072,1238303.657321373,0.362
20,4,Riker Lynch,0.09730746915117441,0.00907891765641606,176058.88592492184,19705.497213453342,195764.38313837518,195764.38313837518,1238303.657321373,0.362
20,4,Rumer Willis,0.12234073243574295,0.007622462262645182,205515.6767918106,40137.53721619951,245653.21400801014,245653.21400801014,1238303.657321373,0.362
20,4,Nastia Liukin,0.10654196682407814,0.027312096412995278,164667.9529631593,46265.51138464066,210933.4643478,210933.4643478,1238303.657321373,0.362
20,4,Michael Sam,0.07934763066344497,0.004208443040805021,133730.51493395414,24959.32920514473,158689.84413909886,158689.84413909886,1238303.657321373,0.362
20,4,Robert Herjavec,0.09233460198892034,0.005820245320364043,133351.35090162186,51609.3278553358,184960.67875695767,184960.67875695767,1238303.657321373,0.362
20,4,Noah Galloway,0.09263202164626161,0.014701133343668496,169079.13276251365,17938.276560624534,187017.40932313818,187017.40932313818,1238303.657321373,0.362
20,4,Patti LaBelle,0.10836810511184486,0.011941223636082755,177375.40669388865,40885.39876569335,218260.805459582,218260.805459582,1238303.657321373,0.362
20,4,Chris Soules,0.10513777247838273,0.009371139678836633,168478.19996301783,41350.81842415752,209829.0183871754,209829.0183871754,1238303.657321373,0.362
20,5,Suzanne Somers,0.09080012137209541,0.004155512633997489,145614.8885298156,17084.966270622153,162699.85480043775,162699.85480043775,1546864.6611124587,0.016
20,5,Willow Shields,0.12893414563899847,0.0038803311144669232,139605.79690722562,91465.24503605504,231071.04194328067,231071.04194328067,1546864.6611124587,0.016
20,5,Riker Lynch,0.08419348573074281,0.0032472438501801974,103535.31777698876,47278.078449485874,150813.39622647464,150813.39622647464,1546864.6611124587,0.016
20,5,Rumer Willis,0.1509210393380929,0.009941166873183768,227530.29812092014,42722.05772566039,270252.3558465805,270252.3558465805,1546864.6611124587,0.016
20,5,Nastia Liukin,0.09381855405621002,0.0025098669144364262,85833.78543069022,82187.00816904186,168020.7935997321,168020.7935997321,1546864.6611124587,0.016
20,5,Robert Herjavec,0.12183553131255703,0.003979303563543101,181026.74855532328,37305.93538081505,218332.68393613835,218332.68393613835,1546864.6611124587,0.016
