celebrity,season,week,A_raw,A_norm,A_zscore,A_core,P_raw,P_avg,P_peak,P_stability,RI,FDI,PS,Category
Danica McKellar,18,2,8.0,0.8999999999999998,0.614179244887842,0.34093386625156824,0.1034306013041101,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,2,8.333333333333334,1.0,0.9519778295761556,0.16010691671350166,0.0966934359151642,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,2,7.0,0.5999999999999999,-0.3992165091770968,-0.6679174784788423,0.1215359522312518,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Sean Avery,18,2,7.0,0.5999999999999999,-0.3992165091770968,-0.4798811217654174,0.0095411816106641,0.04599002443052765,0.0824388672503912,0.20746198178426645,-7.289768563972711,0.07930940102087382,-0.2695326632870394,Average
Charlie White,18,2,8.333333333333334,1.0,0.9519778295761556,0.48448898975782373,0.0976019466358341,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,2,8.0,0.8999999999999998,0.614179244887842,0.6394488532734661,0.1036147976548369,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,2,8.333333333333334,1.0,0.9519778295761556,0.9434424062624485,0.0967450814920278,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
Drew Carey,18,2,7.0,0.5999999999999999,-0.3992165091770968,-0.9330723580282588,0.1236019442288214,0.09949000031594368,0.1501972883439256,0.5871512266973196,-0.6888935423651715,0.09630496793644944,-0.5200474146905778,Average
Cody Simpson,18,2,7.333333333333333,0.6999999999999997,-0.061417924488784116,-0.2078647052409462,0.1031005261270069,0.08506993207839009,0.1122999164193054,0.5657233156393568,-1.317591788160562,0.27632245798300015,-0.09069085031321167,Average
NeNe Leakes,18,2,7.0,0.5999999999999999,-0.3992165091770968,-0.6505419829214745,0.100814535332996,0.09932333941877183,0.1481164956335128,0.6401888909691191,-0.2731485555931342,0.1323354877926443,-0.3505958539853759,Average
Danica McKellar,18,3,9.0,0.6666666666666666,0.49463279279730243,0.34093386625156824,0.110415946899865,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,3,9.0,0.6666666666666666,0.49463279279730243,0.16010691671350166,0.1103799222490547,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,3,8.0,0.2222222222222222,-0.8751195564875366,-0.6679174784788423,0.1105926350620045,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,3,9.0,0.6666666666666666,0.49463279279730243,0.48448898975782373,0.1119069724575423,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,3,9.0,0.6666666666666666,0.49463279279730243,0.6394488532734661,0.1122855983065738,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,3,9.75,1.0,1.5219470547609317,0.9434424062624485,0.1102254334630938,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
Drew Carey,18,3,7.5,0.0,-1.559995731129956,-0.9330723580282588,0.1103949521092127,0.09949000031594368,0.1501972883439256,0.5871512266973196,-0.6888935423651715,0.09630496793644944,-0.5200474146905778,Average
Cody Simpson,18,3,8.75,0.5555555555555556,0.15219470547609268,-0.2078647052409462,0.1122999164193054,0.08506993207839009,0.1122999164193054,0.5657233156393568,-1.317591788160562,0.27632245798300015,-0.09069085031321167,Average
NeNe Leakes,18,3,7.75,0.1111111111111111,-1.2175576438087463,-0.6505419829214745,0.1114986230333476,0.09932333941877183,0.1481164956335128,0.6401888909691191,-0.2731485555931342,0.1323354877926443,-0.3505958539853759,Average
Danica McKellar,18,4,8.0,0.36363636363636365,-0.3333333333333333,0.34093386625156824,0.1089077809085383,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,4,8.75,0.6363636363636364,0.6666666666666666,0.16010691671350166,0.1108524111114563,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,4,7.0,0.0,-1.6666666666666667,-0.6679174784788423,0.1113710141957647,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,4,8.25,0.45454545454545453,0.0,0.48448898975782373,0.1125200217225747,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,4,8.5,0.5454545454545454,0.3333333333333333,0.6394488532734661,0.1129817342428692,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,4,9.75,1.0,2.0,0.9434424062624485,0.11140325692374,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
Drew Carey,18,4,8.25,0.45454545454545453,0.0,-0.9330723580282588,0.110425675439708,0.09949000031594368,0.1501972883439256,0.5871512266973196,-0.6888935423651715,0.09630496793644944,-0.5200474146905778,Average
Cody Simpson,18,4,7.75,0.2727272727272727,-0.6666666666666666,-0.2078647052409462,0.1117113441149839,0.08506993207839009,0.1122999164193054,0.5657233156393568,-1.317591788160562,0.27632245798300015,-0.09069085031321167,Average
NeNe Leakes,18,4,8.0,0.36363636363636365,-0.3333333333333333,-0.6505419829214745,0.109826761340364,0.09932333941877183,0.1481164956335128,0.6401888909691191,-0.2731485555931342,0.1323354877926443,-0.3505958539853759,Average
Danica McKellar,18,5,9.75,0.9166666666666666,0.9323361228627965,0.34093386625156824,0.1191924240918882,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,5,10.0,1.0,1.2216818161650438,0.16010691671350166,0.1155072642407523,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,5,8.75,0.5833333333333334,-0.22504665034619256,-0.6679174784788423,0.1244503616405684,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,5,9.25,0.75,0.353644736258302,0.48448898975782373,0.123591723196116,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,5,9.25,0.75,0.353644736258302,0.6394488532734661,0.1158278115592337,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,5,9.0,0.6666666666666666,0.06429904295605472,0.9434424062624485,0.1192140881633586,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
Drew Carey,18,5,7.0,0.0,-2.2504665034619236,-0.9330723580282588,0.1501972883439256,0.09949000031594368,0.1501972883439256,0.5871512266973196,-0.6888935423651715,0.09630496793644944,-0.5200474146905778,Average
Cody Simpson,18,5,8.5,0.5,-0.5143923436484399,-0.2078647052409462,0.0140264376643188,0.08506993207839009,0.1122999164193054,0.5657233156393568,-1.317591788160562,0.27632245798300015,-0.09069085031321167,Average
NeNe Leakes,18,5,9.0,0.6666666666666666,0.06429904295605472,-0.6505419829214745,0.1179926010998378,0.09932333941877183,0.1481164956335128,0.6401888909691191,-0.2731485555931342,0.1323354877926443,-0.3505958539853759,Average
Danica McKellar,18,6,9.0,0.5,0.26168351279659413,0.34093386625156824,0.1377531050028543,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,6,8.75,0.375,-0.0872278375988647,0.16010691671350166,0.1425696050034097,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,6,8.0,0.0,-1.1339618887852412,-0.6679174784788423,0.1484970344658069,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,6,9.0,0.5,0.26168351279659413,0.48448898975782373,0.1337417804575753,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,6,9.5,0.75,0.9595062135875118,0.6394488532734661,0.1352100019210143,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,6,10.0,1.0,1.6573289143784293,0.9434424062624485,0.1350448561791914,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
Drew Carey,18,6,8.0,0.0,-1.1339618887852412,-0.9330723580282588,0.0190671213366354,0.09949000031594368,0.1501972883439256,0.5871512266973196,-0.6888935423651715,0.09630496793644944,-0.5200474146905778,Average
NeNe Leakes,18,6,8.25,0.125,-0.7850505383897823,-0.6505419829214745,0.1481164956335128,0.09932333941877183,0.1481164956335128,0.6401888909691191,-0.2731485555931342,0.1323354877926443,-0.3505958539853759,Average
Danica McKellar,18,7,9.0,0.5,-0.07400642650373247,0.34093386625156824,0.1594666324110335,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,7,8.75,0.3333333333333333,-0.5920514120298488,0.16010691671350166,0.1688996998276101,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,7,9.25,0.6666666666666666,0.4440385590223838,-0.6679174784788423,0.1601200234771565,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,7,8.875,0.4166666666666667,-0.3330289192667906,0.48448898975782373,0.1715493106223295,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,7,9.375,0.75,0.703061051785442,0.6394488532734661,0.1622433330355023,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,7,9.75,1.0,1.4801285300746163,0.9434424062624485,0.1538104032529631,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
NeNe Leakes,18,7,8.25,0.0,-1.6281413830820812,-0.6505419829214745,0.0239105973734054,0.09932333941877183,0.1481164956335128,0.6401888909691191,-0.2731485555931342,0.1323354877926443,-0.3505958539853759,Average
Danica McKellar,18,8,9.5,0.5,0.16951587590520378,0.34093386625156824,0.0275932264105665,0.1062996283865358,0.1594666324110335,0.6555930281968267,-0.023609895884658536,0.24107839411429585,0.24708017110555525,Average
James Maslow,18,8,9.0,0.0,-0.8475793795260117,0.16010691671350166,0.2045607186078608,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,8,9.0,0.0,-0.8475793795260117,-0.6679174784788423,0.1967428465582547,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,8,10.0,1.0,1.1866111313364194,0.48448898975782373,0.1826311060037916,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,8,10.0,1.0,1.1866111313364194,0.6394488532734661,0.1819691616771797,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,8,9.0,0.0,-0.8475793795260117,0.9434424062624485,0.2065029407423464,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
James Maslow,18,9,9.5,0.5,-0.13483997249265034,0.16010691671350166,0.2394790907173192,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,9,9.0,0.0,-1.4832396974191346,-0.6679174784788423,0.2535932216071888,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Charlie White,18,9,9.5,0.5,-0.13483997249265034,0.48448898975782373,0.0399365693106268,0.11743065361731131,0.1826311060037916,0.651245662646851,0.36959063635551387,0.2009116607414065,0.33766565530161874,Average
Amy Purdy,18,9,9.75,0.75,0.5393598899705918,0.6394488532734661,0.2349687043085074,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,9,10.0,1.0,1.213559752433834,0.9434424062624485,0.2320224140563577,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
James Maslow,18,10,9.666666666666666,0.7500124993750307,0.18260217919255908,0.16010691671350166,0.2631582454886966,0.15352601949111225,0.2631582454886966,0.6109413075184742,1.9949053127092837,0.5902419721510735,0.1574745578245459,Popular
Candace Cameron Bure,18,10,8.6666,0.0,-1.460598354741203,-0.6679174784788423,0.0910411374461148,0.14008313727381488,0.2535932216071888,0.6464683578694828,0.9689888280672224,0.1824195192838998,-0.3447172321777794,Average
Amy Purdy,18,10,9.888866666666667,0.9166541672916355,0.5476969981780438,0.6394488532734661,0.1962372462707271,0.1439123906748057,0.2349687043085074,0.682528145026362,1.4831077010063234,0.19462115606470948,0.44123426823400197,Skilled
Meryl Davis,18,10,10.0,1.0,0.7302991773706029,0.9434424062624485,0.449563370794462,0.16976408083931188,0.449563370794462,0.38976734861665163,2.9511943870121407,0.16269616781955143,0.6339710760931938,Star
Antonio Sabato Jr.,19,1,6.25,0.3125,-0.7751056200153705,-0.5799674595328719,0.0833285856392237,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Jonathan Bennett,19,1,7.5,0.625,0.29684896085695,-0.3722692026843463,0.0832721544971528,0.08643838976570457,0.1254739234416099,0.5882735786054181,-0.7276839390033101,0.18302779278088552,-0.18878616570432596,Average
Lea Thompson,19,1,8.0,0.75,0.7256307932058782,0.45016452736217183,0.0822649830684091,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,1,7.25,0.5625,0.08245804468248591,0.6763536377825928,0.0799174972977185,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,1,9.0,1.0,1.5831944579037347,0.8735001422503685,0.0770360314628495,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Lolo Jones,19,1,5.5,0.125,-1.4182783685387628,-1.4182783685387628,0.0123026379157487,0.0123026379157487,0.0123026379157487,1.0,0.0,0.008103018636555517,-0.8460459659569581,Average
Randy Couture,19,1,7.75,0.6875,0.5112398770314142,-0.5111583460816994,0.0808913535857914,0.062171266825022636,0.0920645332468414,0.44224789742511317,-3.366671997167815,0.10172693741911464,-0.28182650091901057,Average
Tommy Chong,19,1,6.75,0.4375,-0.34632378766644234,-0.8958704235544692,0.0829781280148861,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Betsey Johnson,19,1,5.0,0.0,-1.847060200887691,-0.935918158866283,0.0956827106164848,0.07659120504082854,0.1013873365849785,0.523808010604554,-2.40767131351546,0.07393557530128689,-0.5309144133034384,Average
Michael Waltrip,19,1,6.25,0.3125,-0.7751056200153705,-1.2567516872102484,0.086844298210999,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Tavis Smiley,19,1,7.25,0.5625,0.08245804468248591,-0.30504332822067237,0.0798200525897124,0.04451968404329045,0.0798200525897124,0.2070840279976771,-7.0600737092843895,0.10991338689335381,-0.16521812331508726,Average
Bethany Mota,19,1,8.0,0.75,0.7256307932058782,0.6162149116387327,0.0768222894086346,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,1,8.5,0.875,1.1544126255548064,0.43030741000954664,0.0788392776923892,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Antonio Sabato Jr.,19,2,7.75,0.6363636363636364,0.26636334658608823,-0.5799674595328719,0.0875220721510298,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Jonathan Bennett,19,2,7.5,0.5454545454545454,-0.053272669317218094,-0.3722692026843463,0.0869447704897168,0.08643838976570457,0.1254739234416099,0.5882735786054181,-0.7276839390033101,0.18302779278088552,-0.18878616570432596,Average
Lea Thompson,19,2,8.75,1.0,1.5449074101993134,0.45016452736217183,0.0839298316684792,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,2,8.5,0.9090909090909091,1.2252713942960072,0.6763536377825928,0.084460935960648,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,2,8.0,0.7272727272727273,0.5859993624893945,0.8735001422503685,0.0871318060574236,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Randy Couture,19,2,7.0,0.36363636363636365,-0.6925447011238307,-0.5111583460816994,0.0920645332468414,0.062171266825022636,0.0920645332468414,0.44224789742511317,-3.366671997167815,0.10172693741911464,-0.28182650091901057,Average
Tommy Chong,19,2,7.0,0.36363636363636365,-0.6925447011238307,-0.8958704235544692,0.0940297024716986,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Betsey Johnson,19,2,7.0,0.36363636363636365,-0.6925447011238307,-0.935918158866283,0.0957476637431557,0.07659120504082854,0.1013873365849785,0.523808010604554,-2.40767131351546,0.07393557530128689,-0.5309144133034384,Average
Michael Waltrip,19,2,6.0,0.0,-1.9710887647370559,-1.2567516872102484,0.1026242297418339,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Tavis Smiley,19,2,7.0,0.36363636363636365,-0.6925447011238307,-0.30504332822067237,0.0092193154968685,0.04451968404329045,0.0798200525897124,0.2070840279976771,-7.0600737092843895,0.10991338689335381,-0.16521812331508726,Average
Bethany Mota,19,2,8.25,0.8181818181818182,0.9056353783927008,0.6162149116387327,0.0874802533160897,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,2,7.75,0.6363636363636364,0.26636334658608823,0.43030741000954664,0.0888448856562141,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Antonio Sabato Jr.,19,3,7.25,0.21428571428571427,-0.6861759295700179,-0.5799674595328719,0.1007199124490037,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Jonathan Bennett,19,3,8.0,0.42857142857142855,-0.020181644987354024,-0.3722692026843463,0.0996313809920509,0.08643838976570457,0.1254739234416099,0.5882735786054181,-0.7276839390033101,0.18302779278088552,-0.18878616570432596,Average
Lea Thompson,19,3,7.75,0.35714285714285715,-0.24217973984824198,0.45016452736217183,0.0982207198079198,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,3,10.0,1.0,1.7558031138997496,0.6763536377825928,0.0917809996015854,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,3,8.0,0.42857142857142855,-0.020181644987354024,0.8735001422503685,0.0982277784024575,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Randy Couture,19,3,6.5,0.0,-1.352170214152682,-0.5111583460816994,0.0135579136424351,0.062171266825022636,0.0920645332468414,0.44224789742511317,-3.366671997167815,0.10172693741911464,-0.28182650091901057,Average
Tommy Chong,19,3,8.5,0.5714285714285714,0.4238145447344219,-0.8958704235544692,0.0990938429253873,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Betsey Johnson,19,3,7.25,0.21428571428571427,-0.6861759295700179,-0.935918158866283,0.1013873365849785,0.07659120504082854,0.1013873365849785,0.523808010604554,-2.40767131351546,0.07393557530128689,-0.5309144133034384,Average
Michael Waltrip,19,3,7.0,0.14285714285714285,-0.9081740244309059,-1.2567516872102484,0.1039952445557656,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Bethany Mota,19,3,10.0,1.0,1.7558031138997496,0.6162149116387327,0.0948500086062749,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,3,8.0,0.42857142857142855,-0.020181644987354024,0.43030741000954664,0.0985348624321408,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Antonio Sabato Jr.,19,4,7.25,0.3125,-0.5178918038835923,-0.5799674595328719,0.1107368727204898,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Jonathan Bennett,19,4,6.0,0.0,-1.3810448103562463,-0.3722692026843463,0.1254739234416099,0.08643838976570457,0.1254739234416099,0.5882735786054181,-0.7276839390033101,0.18302779278088552,-0.18878616570432596,Average
Lea Thompson,19,4,9.75,0.9375,1.2084142090617156,0.45016452736217183,0.1037988623086865,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,4,9.0,0.75,0.6905224051781231,0.6763536377825928,0.1022020287599291,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,4,10.0,1.0,1.3810448103562463,0.8735001422503685,0.0983799230844814,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,4,7.0,0.25,-0.6905224051781231,-0.8958704235544692,0.1161894487751963,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Betsey Johnson,19,4,7.25,0.3125,-0.5178918038835923,-0.935918158866283,0.0135471092186952,0.07659120504082854,0.1013873365849785,0.523808010604554,-2.40767131351546,0.07393557530128689,-0.5309144133034384,Average
Michael Waltrip,19,4,6.25,0.0625,-1.2084142090617156,-1.2567516872102484,0.1277571114193743,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Bethany Mota,19,4,8.25,0.5625,0.17263060129453078,0.6162149116387327,0.1047150202951062,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,4,9.25,0.8125,0.863153006472654,0.43030741000954664,0.0971996999764312,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Antonio Sabato Jr.,19,5,7.0,0.5,-0.23122932520643177,-0.5799674595328719,0.111252273463709,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Jonathan Bennett,19,5,6.0,0.25,-0.9249173008257278,-0.3722692026843463,0.1099386915071443,0.08643838976570457,0.1254739234416099,0.5882735786054181,-0.7276839390033101,0.18302779278088552,-0.18878616570432596,Average
Lea Thompson,19,5,8.5,0.875,0.8093026382225121,0.45016452736217183,0.1113084786089582,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,5,8.25,0.8125,0.6358806443176882,0.6763536377825928,0.1102391429581402,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,5,8.5,0.875,0.8093026382225121,0.8735001422503685,0.1125010889289946,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,5,5.75,0.1875,-1.0983392947305517,-0.8958704235544692,0.112421490502307,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Michael Waltrip,19,5,5.0,0.0,-1.6186052764450236,-1.2567516872102484,0.1113813437786783,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Bethany Mota,19,5,8.0,0.75,0.46245865041286416,0.6162149116387327,0.1106756848457834,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,5,9.0,1.0,1.1561466260321602,0.43030741000954664,0.1102818054062837,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Antonio Sabato Jr.,19,6,7.0,0.0,-1.2385915621071466,-0.5799674595328719,0.1380515794255237,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Jonathan Bennett,19,6,8.0,0.36363636363636365,-0.15104775147648167,-0.3722692026843463,0.0133694176665528,0.08643838976570457,0.1254739234416099,0.5882735786054181,-0.7276839390033101,0.18302779278088552,-0.18878616570432596,Average
Lea Thompson,19,6,8.0,0.36363636363636365,-0.15104775147648167,0.45016452736217183,0.1273715012731489,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,6,8.25,0.45454545454545453,0.12083820118118457,0.6763536377825928,0.1170497491865485,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,6,9.75,1.0,1.752153917127182,0.8735001422503685,0.1143018022900684,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,6,7.0,0.0,-1.2385915621071466,-0.8958704235544692,0.1355711362796187,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
