celebrity,season,week,judge_score,judge_percent,fan_percent_mean,fan_percent_std,is_exited,exit_week,final_rank,placement,n_valid_samples
Corbin Bleu,17,3,8.666666666666666,0.1019607843137255,0.09717059093076891,0.08770004992857859,False,11.0,2.0,2.0,2877
Amber Riley,17,3,8.0,0.09411764705882354,0.09508970464494443,0.08368186954503568,False,11.0,1.0,1.0,2877
Bill Engvall,17,3,8.0,0.09411764705882354,0.09832589460056368,0.08836539954313055,False,11.0,,4.0,2877
Christina Milian,17,3,8.666666666666666,0.1019607843137255,0.09717143580614254,0.08903670991185599,False,5.0,,9.0,2877
"Nicole ""Snooki"" Polizzi",17,3,8.333333333333334,0.09803921568627454,0.09515000997814162,0.08499607322655064,False,7.0,,8.0,2877
Jack Osbourne,17,3,7.333333333333333,0.08627450980392158,0.09839950372025771,0.08599544656826098,False,11.0,3.0,3.0,2877
Bill Nye,17,3,5.333333333333333,0.0627450980392157,0.01918975652876971,0.013326828699012591,True,3.0,,11.0,2877
Valerie Harper,17,4,6.0,0.0759493670886076,0.018366760728805033,0.01311273517671446,True,4.0,,10.0,2761
Brant Daugherty,17,4,7.0,0.08860759493670886,0.11642388459880126,0.09791961610593143,False,8.0,,7.0,2761
Elizabeth Berkley Lauren,17,4,9.0,0.11392405063291139,0.11120962273745456,0.09965198073944682,False,9.0,,6.0,2761
Leah Remini,17,4,8.0,0.10126582278481013,0.10819275302535562,0.09493169283850118,False,10.0,,5.0,2761
Corbin Bleu,17,4,9.0,0.11392405063291139,0.1067231422257676,0.09664441704911823,False,11.0,2.0,2.0,2761
Amber Riley,17,4,9.0,0.11392405063291139,0.10560688792388845,0.09317434591203691,False,11.0,1.0,1.0,2761
Bill Engvall,17,4,7.0,0.08860759493670886,0.11453212227944065,0.09616014935364997,False,11.0,,4.0,2761
Christina Milian,17,4,8.0,0.10126582278481013,0.10517817091916135,0.09286362110917595,False,5.0,,9.0,2761
"Nicole ""Snooki"" Polizzi",17,4,8.0,0.10126582278481013,0.10589279060097148,0.09416540788914556,False,7.0,,8.0,2761
Jack Osbourne,17,4,8.0,0.10126582278481013,0.10787386496035459,0.09474166442855371,False,11.0,3.0,3.0,2761
Brant Daugherty,17,5,9.0,0.11489361702127661,0.12017394951864813,0.08793037438558622,False,8.0,,7.0,613
Elizabeth Berkley Lauren,17,5,8.666666666666666,0.11063829787234042,0.12119792448544377,0.08609744659818773,False,9.0,,6.0,613
Leah Remini,17,5,7.333333333333333,0.09361702127659574,0.1381121793239388,0.0899407808548238,False,10.0,,5.0,613
Corbin Bleu,17,5,9.333333333333334,0.11914893617021279,0.11598317537449085,0.09226697171585399,False,11.0,2.0,2.0,613
Amber Riley,17,5,8.666666666666666,0.11063829787234042,0.1189022299503839,0.08470497212079246,False,11.0,1.0,1.0,613
Bill Engvall,17,5,8.0,0.1021276595744681,0.13333115668871112,0.09680958030025341,False,11.0,,4.0,613
Christina Milian,17,5,9.333333333333334,0.11914893617021279,0.011380966325791109,0.010093489257337237,True,5.0,,9.0,613
"Nicole ""Snooki"" Polizzi",17,5,9.0,0.11489361702127661,0.120004598901852,0.09127784251340426,False,7.0,,8.0,613
Jack Osbourne,17,5,9.0,0.11489361702127661,0.12091381943074009,0.0953874476035907,False,11.0,3.0,3.0,613
Brant Daugherty,17,6,10.333333333333334,0.13419959895965008,0.1254110897829615,0.10914891059486874,False,8.0,,7.0,10000
Elizabeth Berkley Lauren,17,6,10.6666,0.13852775247706486,0.12503252481321425,0.11033091376507624,False,9.0,,6.0,10000
Leah Remini,17,6,9.3333,0.12121210809388083,0.12584724463821412,0.11102501658157032,False,10.0,,5.0,10000
Corbin Bleu,17,6,8.999966666666666,0.11688308877260178,0.12547530118024303,0.11029378023266553,False,11.0,2.0,2.0,10000
Amber Riley,17,6,10.666633333333332,0.13852818537899694,0.125936780045921,0.11041607782964606,False,11.0,1.0,1.0,10000
Bill Engvall,17,6,7.9999666666666664,0.1038960308087647,0.12370162533240366,0.10875706917038047,False,11.0,,4.0,10000
"Nicole ""Snooki"" Polizzi",17,6,10.0,0.12987057963837104,0.12367200501706804,0.10953089717849118,False,7.0,,8.0,10000
Jack Osbourne,17,6,8.999933333333333,0.11688265587066966,0.12492342918997443,0.1106928318114536,False,11.0,3.0,3.0,10000
Brant Daugherty,17,7,9.5,0.12866817155756205,0.1398899462110567,0.11047697773761112,False,8.0,,7.0,1479
Elizabeth Berkley Lauren,17,7,9.0,0.1218961625282167,0.14132151431275178,0.10634479684475331,False,9.0,,6.0,1479
Leah Remini,17,7,8.833333333333334,0.11963882618510158,0.15140707093675085,0.11530183072851513,False,10.0,,5.0,1479
Corbin Bleu,17,7,9.833333333333334,0.13318284424379231,0.13073064264168535,0.1077029562164437,False,11.0,2.0,2.0,1479
Amber Riley,17,7,9.833333333333334,0.13318284424379231,0.130734080567344,0.10413515794181416,False,11.0,1.0,1.0,1479
Bill Engvall,17,7,8.333333333333334,0.11286681715575621,0.1544900895336726,0.11302810745627775,False,11.0,,4.0,1479
"Nicole ""Snooki"" Polizzi",17,7,9.0,0.1218961625282167,0.016929437065800145,0.014154999701647217,True,7.0,,8.0,1479
Jack Osbourne,17,7,9.5,0.12866817155756205,0.13449721873093928,0.1086275409632571,False,11.0,3.0,3.0,1479
Brant Daugherty,17,8,9.0,0.140625,0.0208240054705285,0.01770558385321809,True,8.0,,7.0,1486
Elizabeth Berkley Lauren,17,8,8.333333333333334,0.13020833333333334,0.172838721163474,0.1208243648398713,False,9.0,,6.0,1486
Leah Remini,17,8,9.333333333333334,0.14583333333333334,0.1595328322459587,0.12700495795490077,False,10.0,,5.0,1486
Corbin Bleu,17,8,10.0,0.15625,0.14712093677100027,0.11946557924706694,False,11.0,2.0,2.0,1486
Amber Riley,17,8,9.333333333333334,0.14583333333333334,0.16760220116671162,0.13030028383371647,False,11.0,1.0,1.0,1486
Bill Engvall,17,8,8.0,0.125,0.18224097761806204,0.12356978151622595,False,11.0,,4.0,1486
Jack Osbourne,17,8,10.0,0.15625,0.1498403255642647,0.12058725470746537,False,11.0,3.0,3.0,1486
Elizabeth Berkley Lauren,17,9,9.333333333333334,0.17777777777777778,0.026996516210732444,0.022449010904651817,True,9.0,,6.0,1177
Leah Remini,17,9,9.0,0.17142857142857143,0.18453623879520084,0.12550018234167717,False,10.0,,5.0,1177
Corbin Bleu,17,9,9.666666666666666,0.1841269841269841,0.18263515052699086,0.13062542628351323,False,11.0,2.0,2.0,1177
Amber Riley,17,9,8.5,0.1619047619047619,0.19540256692883723,0.12413766442509672,False,11.0,1.0,1.0,1177
Bill Engvall,17,9,7.0,0.13333333333333333,0.22894066709616193,0.12898690581063998,False,11.0,,4.0,1177
Jack Osbourne,17,9,9.0,0.17142857142857143,0.18148886044207677,0.12587081374352266,False,11.0,3.0,3.0,1177
Leah Remini,17,10,8.125,0.18571428571428572,0.0452415572699401,0.03619825888087332,True,10.0,,5.0,2481
Corbin Bleu,17,10,9.375,0.21428571428571427,0.22645303340893705,0.162962259270322,False,11.0,2.0,2.0,2481
Amber Riley,17,10,9.875,0.2257142857142857,0.2244700286350704,0.16647305199128143,False,11.0,1.0,1.0,2481
Bill Engvall,17,10,7.5,0.17142857142857143,0.2675265838634404,0.16571877259911552,False,11.0,,4.0,2481
Jack Osbourne,17,10,8.875,0.20285714285714285,0.23630879682261213,0.1628602444076198,False,11.0,3.0,3.0,2481
Corbin Bleu,17,11,9.8888,0.25909655421775135,0.20833407717552097,0.10111232338339424,False,11.0,2.0,2.0,1901
Amber Riley,17,11,10.4444,0.27365383574062396,0.4494648977391378,0.16689813122991587,False,11.0,1.0,1.0,1901
Bill Engvall,17,11,8.499966666666666,0.22270771724567986,0.2533171576289126,0.20005491244703902,True,11.0,,4.0,1901
Jack Osbourne,17,11,9.3333,0.2445418927959448,0.08888386745642805,0.06729086366507767,False,11.0,3.0,3.0,1901
Billy Dee Williams,18,1,5.0,0.05725190839694657,0.0837293072243787,0.07772831339868684,False,2.0,,10.0,10000
Danica McKellar,18,1,8.0,0.0916030534351145,0.08363731006343056,0.0765885937750137,False,8.0,,6.0,10000
James Maslow,18,1,7.0,0.0801526717557252,0.08315980174979846,0.07755542506809668,False,10.0,,4.0,10000
Candace Cameron Bure,18,1,8.333333333333334,0.09541984732824428,0.08288714605403782,0.07591233251281088,False,10.0,3.0,3.0,10000
Sean Avery,18,1,6.666666666666667,0.07633587786259542,0.0824388672503912,0.07675186671015795,False,2.0,,11.0,10000
Diana Nyad,18,1,6.0,0.06870229007633588,0.08328841578972605,0.0765908453427561,False,2.0,,12.0,10000
Charlie White,18,1,9.0,0.10305343511450382,0.08339645214941165,0.07726923462066264,False,9.0,,5.0,10000
Amy Purdy,18,1,8.0,0.0916030534351145,0.0837855177716126,0.07794276653989424,False,10.0,2.0,2.0,10000
Meryl Davis,18,1,8.0,0.0916030534351145,0.08310896332557795,0.07580014905592507,False,10.0,1.0,1.0,10000
Drew Carey,18,1,7.0,0.0801526717557252,0.08325302043735901,0.07535048118680931,False,6.0,,8.0,10000
Cody Simpson,18,1,7.333333333333333,0.08396946564885496,0.08421143606633545,0.07746484226865684,False,5.0,,9.0,10000
NeNe Leakes,18,1,7.0,0.0801526717557252,0.08310376211793924,0.0758114311443483,False,7.0,,7.0,10000
Billy Dee Williams,18,2,5.0,0.06147540983606558,0.04331999746728641,0.011551029077185554,True,2.0,,10.0,148
Danica McKellar,18,2,8.0,0.09836065573770493,0.10343060130411015,0.08673176206206083,False,8.0,,6.0,148
James Maslow,18,2,8.333333333333334,0.10245901639344264,0.0966934359151642,0.08211420077413137,False,10.0,,4.0,148
Candace Cameron Bure,18,2,7.0,0.0860655737704918,0.12153595223125183,0.0919455847190595,False,10.0,3.0,3.0,148
Sean Avery,18,2,7.0,0.0860655737704918,0.009541181610664102,0.007587841621689973,True,2.0,,11.0,148
Charlie White,18,2,8.333333333333334,0.10245901639344264,0.09760194663583413,0.07390247419353475,False,9.0,,5.0,148
Amy Purdy,18,2,8.0,0.09836065573770493,0.10361479765483694,0.08743444368607425,False,10.0,2.0,2.0,148
Meryl Davis,18,2,8.333333333333334,0.10245901639344264,0.09674508149202782,0.08116510096238923,False,10.0,1.0,1.0,148
Drew Carey,18,2,7.0,0.0860655737704918,0.12360194422882144,0.09521619248866824,False,6.0,,8.0,148
Cody Simpson,18,2,7.333333333333333,0.09016393442622951,0.1031005261270069,0.07651991395068655,False,5.0,,9.0,148
NeNe Leakes,18,2,7.0,0.0860655737704918,0.10081453533299602,0.0759790719034187,False,7.0,,7.0,148
Danica McKellar,18,3,9.0,0.1157556270096463,0.11041594689986507,0.09801273844654972,False,8.0,,6.0,10000
James Maslow,18,3,9.0,0.1157556270096463,0.11037992224905474,0.09848861146085834,False,10.0,,4.0,10000
Candace Cameron Bure,18,3,8.0,0.10289389067524116,0.11059263506200452,0.09848438015923848,False,10.0,3.0,3.0,10000
Charlie White,18,3,9.0,0.1157556270096463,0.11190697245754236,0.09973851071886462,False,9.0,,5.0,10000
Amy Purdy,18,3,9.0,0.1157556270096463,0.11228559830657384,0.10120072468180916,False,10.0,2.0,2.0,10000
Meryl Davis,18,3,9.75,0.12540192926045016,0.11022543346309381,0.09930032990171264,False,10.0,1.0,1.0,10000
Drew Carey,18,3,7.5,0.09646302250803858,0.1103949521092127,0.09809634379942135,False,6.0,,8.0,10000
Cody Simpson,18,3,8.75,0.11254019292604502,0.1122999164193054,0.10036251103752579,False,5.0,,9.0,10000
NeNe Leakes,18,3,7.75,0.09967845659163987,0.11149862303334765,0.09923803859345444,False,7.0,,7.0,10000
Danica McKellar,18,4,8.0,0.10774410774410774,0.10890778090853835,0.09779730299337748,False,8.0,,6.0,10000
James Maslow,18,4,8.75,0.11784511784511785,0.11085241111145631,0.09854485498953494,False,10.0,,4.0,10000
Candace Cameron Bure,18,4,7.0,0.09427609427609428,0.1113710141957647,0.10121874233042773,False,10.0,3.0,3.0,10000
Charlie White,18,4,8.25,0.1111111111111111,0.11252002172257473,0.10008198657496033,False,9.0,,5.0,10000
Amy Purdy,18,4,8.5,0.11447811447811448,0.11298173424286927,0.10010047266760605,False,10.0,2.0,2.0,10000
Meryl Davis,18,4,9.75,0.13131313131313133,0.11140325692374008,0.09992622895690298,False,10.0,1.0,1.0,10000
Drew Carey,18,4,8.25,0.1111111111111111,0.11042567543970806,0.0998814281513414,False,6.0,,8.0,10000
Cody Simpson,18,4,7.75,0.10437710437710437,0.11171134411498398,0.10111933312221145,False,5.0,,9.0,10000
NeNe Leakes,18,4,8.0,0.10774410774410774,0.10982676134036404,0.09881390840901275,False,7.0,,7.0,10000
Danica McKellar,18,5,9.75,0.12111801242236025,0.11919242409188824,0.10404256185315276,False,8.0,,6.0,1415
James Maslow,18,5,10.0,0.12422360248447205,0.11550726424075235,0.10190906519719706,False,10.0,,4.0,1415
Candace Cameron Bure,18,5,8.75,0.10869565217391304,0.12445036164056847,0.09828564445997928,False,10.0,3.0,3.0,1415
Charlie White,18,5,9.25,0.11490683229813664,0.123591723196116,0.10529478962010817,False,9.0,,5.0,1415
Amy Purdy,18,5,9.25,0.11490683229813664,0.11582781155923379,0.09921484112375815,False,10.0,2.0,2.0,1415
Meryl Davis,18,5,9.0,0.11180124223602485,0.1192140881633586,0.09720585589141037,False,10.0,1.0,1.0,1415
Drew Carey,18,5,7.0,0.08695652173913043,0.1501972883439256,0.10802579196910346,False,6.0,,8.0,1415
Cody Simpson,18,5,8.5,0.10559006211180125,0.014026437664318898,0.011506920852778156,True,5.0,,9.0,1415
NeNe Leakes,18,5,9.0,0.11180124223602485,0.11799260109983785,0.09220487345465266,False,7.0,,7.0,1415
Danica McKellar,18,6,9.0,0.1276595744680851,0.13775310500285434,0.1122526734219502,False,8.0,,6.0,1904
James Maslow,18,6,8.75,0.12411347517730496,0.14256960500340976,0.11049905999072211,False,10.0,,4.0,1904
Candace Cameron Bure,18,6,8.0,0.11347517730496454,0.14849703446580692,0.11205738551698136,False,10.0,3.0,3.0,1904
Charlie White,18,6,9.0,0.1276595744680851,0.1337417804575753,0.11176131316817305,False,9.0,,5.0,1904
Amy Purdy,18,6,9.5,0.1347517730496454,0.13521000192101434,0.11085881772841887,False,10.0,2.0,2.0,1904
Meryl Davis,18,6,10.0,0.14184397163120568,0.1350448561791914,0.11428855742216262,False,10.0,1.0,1.0,1904
Drew Carey,18,6,8.0,0.11347517730496454,0.019067121336635434,0.015222920019621528,True,6.0,,8.0,1904
NeNe Leakes,18,6,8.25,0.11702127659574468,0.14811649563351284,0.1142256880242777,False,7.0,,7.0,1904
Danica McKellar,18,7,9.0,0.1422924901185771,0.1594666324110335,0.12500907460667773,False,8.0,,6.0,2093
James Maslow,18,7,8.75,0.1383399209486166,0.1688996998276101,0.13213825318002234,False,10.0,,4.0,2093
Candace Cameron Bure,18,7,9.25,0.14624505928853754,0.1601200234771565,0.1255670467940707,False,10.0,3.0,3.0,2093
Charlie White,18,7,8.875,0.14031620553359683,0.1715493106223295,0.13331291760681743,False,9.0,,5.0,2093
Amy Purdy,18,7,9.375,0.1482213438735178,0.16224333303550234,0.13085476052365969,False,10.0,2.0,2.0,2093
Meryl Davis,18,7,9.75,0.1541501976284585,0.15381040325296316,0.12475734737815038,False,10.0,1.0,1.0,2093
NeNe Leakes,18,7,8.25,0.13043478260869565,0.023910597373405472,0.018728830983356988,True,7.0,,7.0,2093
Danica McKellar,18,8,9.5,0.168141592920354,0.027593226410566534,0.02228046245262332,True,8.0,,6.0,1562
James Maslow,18,8,9.0,0.1592920353982301,0.20456071860786082,0.1375010692571495,False,10.0,,4.0,1562
Candace Cameron Bure,18,8,9.0,0.1592920353982301,0.1967428465582547,0.1329911633511988,False,10.0,3.0,3.0,1562
Charlie White,18,8,10.0,0.17699115044247787,0.18263110600379162,0.13008618711146155,False,9.0,,5.0,1562
Amy Purdy,18,8,10.0,0.17699115044247787,0.18196916167717972,0.1331310402008126,False,10.0,2.0,2.0,1562
Meryl Davis,18,8,9.0,0.1592920353982301,0.20650294074234649,0.13678173755835768,False,10.0,1.0,1.0,1562
James Maslow,18,9,9.5,0.19895287958115182,0.23947909071731924,0.16038150535804196,False,10.0,,4.0,2022
Candace Cameron Bure,18,9,9.0,0.18848167539267016,0.25359322160718883,0.1605477601743285,False,10.0,3.0,3.0,2022
Charlie White,18,9,9.5,0.19895287958115182,0.03993656931062681,0.03274375326519243,True,9.0,,5.0,2022
Amy Purdy,18,9,9.75,0.20418848167539266,0.23496870430850744,0.16195286347681948,False,10.0,2.0,2.0,2022
Meryl Davis,18,9,10.0,0.2094240837696335,0.23202241405635776,0.15885188761679156,False,10.0,1.0,1.0,2022
James Maslow,18,10,9.666666666666666,0.2529075649013137,0.2631582454886966,0.21075548396669272,True,10.0,,4.0,2040
Candace Cameron Bure,18,10,8.6666,0.22674296916969577,0.09104113744611483,0.06835253229519242,False,10.0,3.0,3.0,2040
Amy Purdy,18,10,9.888866666666667,0.2587209505138384,0.1962372462707271,0.10300116412670147,False,10.0,2.0,2.0,2040
Meryl Davis,18,10,10.0,0.26162851541515214,0.449563370794462,0.17361384883446862,False,10.0,1.0,1.0,2040
Antonio Sabato Jr.,19,1,6.25,0.06720430107526881,0.08332858563922375,0.07203021257968631,False,7.0,,8.0,2080
Jonathan Bennett,19,1,7.5,0.08064516129032258,0.08327215449715283,0.07576633809654797,False,6.0,,9.0,2080
Lea Thompson,19,1,8.0,0.08602150537634409,0.08226498306840917,0.07666920076209092,False,9.0,,6.0,2080
Janel Parrish,19,1,7.25,0.07795698924731183,0.07991749729771856,0.07166328488780614,False,11.0,3.0,3.0,2080
Alfonso Ribeiro,19,1,9.0,0.0967741935483871,0.07703603146284958,0.06890077767115796,False,11.0,1.0,1.0,2080
Lolo Jones,19,1,5.5,0.05913978494623656,0.012302637915748746,0.009094705673806472,True,1.0,,13.0,2080
Randy Couture,19,1,7.75,0.08333333333333333,0.08089135358579146,0.0710061054920857,False,3.0,,11.0,2080
Tommy Chong,19,1,6.75,0.07258064516129033,0.08297812801488612,0.0750993732381407,False,10.0,,5.0,2080
Betsey Johnson,19,1,5.0,0.053763440860215055,0.09568271061648484,0.07104830594015904,False,4.0,,10.0,2080
Michael Waltrip,19,1,6.25,0.06720430107526881,0.08684429821099904,0.07210522552779414,False,8.0,,7.0,2080
Tavis Smiley,19,1,7.25,0.07795698924731183,0.0798200525897124,0.07312280978243468,False,2.0,,12.0,2080
Bethany Mota,19,1,8.0,0.08602150537634409,0.0768222894086346,0.0679707205640787,False,11.0,,4.0,2080
Sadie Robertson,19,1,8.5,0.0913978494623656,0.07883927769238924,0.07316294007240713,False,11.0,2.0,2.0,2080
Antonio Sabato Jr.,19,2,7.75,0.0856353591160221,0.08752207215102989,0.07870295542447826,False,7.0,,8.0,1277
Jonathan Bennett,19,2,7.5,0.08287292817679558,0.08694477048971685,0.07260788835575606,False,6.0,,9.0,1277
Lea Thompson,19,2,8.75,0.09668508287292818,0.08392983166847921,0.07693985958285292,False,9.0,,6.0,1277
Janel Parrish,19,2,8.5,0.09392265193370165,0.08446093596064808,0.07617659761294916,False,11.0,3.0,3.0,1277
Alfonso Ribeiro,19,2,8.0,0.08839779005524862,0.08713180605742361,0.07873394640066568,False,11.0,1.0,1.0,1277
Randy Couture,19,2,7.0,0.07734806629834254,0.09206453324684143,0.07892876715435694,False,3.0,,11.0,1277
Tommy Chong,19,2,7.0,0.07734806629834254,0.0940297024716986,0.07455513603089055,False,10.0,,5.0,1277
Betsey Johnson,19,2,7.0,0.07734806629834254,0.09574766374315573,0.07725104128980827,False,4.0,,10.0,1277
Michael Waltrip,19,2,6.0,0.06629834254143646,0.1026242297418339,0.07479205000319898,False,8.0,,7.0,1277
Tavis Smiley,19,2,7.0,0.07734806629834254,0.00921931549686851,0.0073715438975439414,True,2.0,,12.0,1277
Bethany Mota,19,2,8.25,0.09116022099447514,0.08748025331608977,0.0780435671788933,False,11.0,,4.0,1277
Sadie Robertson,19,2,7.75,0.0856353591160221,0.08884488565621419,0.07980411265803249,False,11.0,2.0,2.0,1277
Antonio Sabato Jr.,19,3,7.25,0.0821529745042493,0.10071991244900373,0.0859789846672226,False,7.0,,8.0,2174
Jonathan Bennett,19,3,8.0,0.0906515580736544,0.09963138099205096,0.0872642417500389,False,6.0,,9.0,2174
Lea Thompson,19,3,7.75,0.08781869688385269,0.09822071980791988,0.08593292735142224,False,9.0,,6.0,2174
Janel Parrish,19,3,10.0,0.11331444759206799,0.09178099960158541,0.08271333737070469,False,11.0,3.0,3.0,2174
Alfonso Ribeiro,19,3,8.0,0.0906515580736544,0.09822777840245751,0.0878841535130495,False,11.0,1.0,1.0,2174
Randy Couture,19,3,6.5,0.07365439093484419,0.013557913642435164,0.01055006380614306,True,3.0,,11.0,2174
Tommy Chong,19,3,8.5,0.09631728045325778,0.09909384292538732,0.08839605024583624,False,10.0,,5.0,2174
Betsey Johnson,19,3,7.25,0.0821529745042493,0.10138733658497855,0.08514850456806504,False,4.0,,10.0,2174
Michael Waltrip,19,3,7.0,0.07932011331444759,0.10399524455576563,0.0870545575304038,False,8.0,,7.0,2174
Bethany Mota,19,3,10.0,0.11331444759206799,0.09485000860627496,0.08557918624375126,False,11.0,,4.0,2174
Sadie Robertson,19,3,8.0,0.0906515580736544,0.09853486243214081,0.08605475920883494,False,11.0,2.0,2.0,2174
Antonio Sabato Jr.,19,4,7.25,0.090625,0.11073687272048988,0.09144174880684836,False,7.0,,8.0,1244
Jonathan Bennett,19,4,6.0,0.075,0.12547392344160999,0.0852447421998218,False,6.0,,9.0,1244
Lea Thompson,19,4,9.75,0.121875,0.1037988623086865,0.09196072749384042,False,9.0,,6.0,1244
Janel Parrish,19,4,9.0,0.1125,0.10220202875992912,0.09062252901097033,False,11.0,3.0,3.0,1244
Alfonso Ribeiro,19,4,10.0,0.125,0.09837992308448149,0.0872357342499457,False,11.0,1.0,1.0,1244
Tommy Chong,19,4,7.0,0.0875,0.11618944877519637,0.08878911067267796,False,10.0,,5.0,1244
Betsey Johnson,19,4,7.25,0.090625,0.013547109218695256,0.011349063181612693,True,4.0,,10.0,1244
Michael Waltrip,19,4,6.25,0.078125,0.1277571114193743,0.09103714613788347,False,8.0,,7.0,1244
Bethany Mota,19,4,8.25,0.103125,0.10471502029510626,0.09203731875623801,False,11.0,,4.0,1244
Sadie Robertson,19,4,9.25,0.115625,0.09719969997643124,0.0849518621696558,False,11.0,2.0,2.0,1244
Antonio Sabato Jr.,19,5,7.0,0.10606060606060606,0.11125227346370907,0.10005185045884593,False,7.0,,8.0,10000
Jonathan Bennett,19,5,6.0,0.09090909090909091,0.10993869150714433,0.09884559588227886,False,6.0,,9.0,10000
Lea Thompson,19,5,8.5,0.12878787878787878,0.11130847860895823,0.1014859455138402,False,9.0,,6.0,10000
Janel Parrish,19,5,8.25,0.125,0.1102391429581402,0.09810752070175534,False,11.0,3.0,3.0,10000
Alfonso Ribeiro,19,5,8.5,0.12878787878787878,0.11250108892899462,0.10100119061570867,False,11.0,1.0,1.0,10000
Tommy Chong,19,5,5.75,0.08712121212121213,0.112421490502307,0.10065131453712672,False,10.0,,5.0,10000
Michael Waltrip,19,5,5.0,0.07575757575757576,0.11138134377867834,0.09958739856132014,False,8.0,,7.0,10000
Bethany Mota,19,5,8.0,0.12121212121212122,0.11067568484578341,0.09989577138670153,False,11.0,,4.0,10000
Sadie Robertson,19,5,9.0,0.13636363636363635,0.11028180540628371,0.09857784793746215,False,11.0,2.0,2.0,10000
Antonio Sabato Jr.,19,6,7.0,0.09556313993174062,0.1380515794255237,0.09389552953643812,False,7.0,,8.0,1136
Jonathan Bennett,19,6,8.0,0.10921501706484642,0.01336941766655288,0.011264974057707997,True,6.0,,9.0,1136
Lea Thompson,19,6,8.0,0.10921501706484642,0.12737150127314897,0.0996855888909222,False,9.0,,6.0,1136
Janel Parrish,19,6,8.25,0.11262798634812286,0.11704974918654855,0.0936978126367694,False,11.0,3.0,3.0,1136
Alfonso Ribeiro,19,6,9.75,0.13310580204778158,0.11430180229006842,0.09615043465271642,False,11.0,1.0,1.0,1136
Tommy Chong,19,6,7.0,0.09556313993174062,0.13557113627961878,0.09269688591202713,False,10.0,,5.0,1136
Michael Waltrip,19,6,7.5,0.10238907849829351,0.12922403221990983,0.09700323946084172,False,8.0,,7.0,1136
Bethany Mota,19,6,9.0,0.12286689419795221,0.11415595856203639,0.09775768609018573,False,11.0,,4.0,1136
Sadie Robertson,19,6,8.75,0.11945392491467577,0.11090482309659291,0.0930625011174758,False,11.0,2.0,2.0,1136
Antonio Sabato Jr.,19,7,7.375,0.11411992263056092,0.01850408390151453,0.015156474741004388,True,7.0,,8.0,1796
Lea Thompson,19,7,8.75,0.13539651837524178,0.13680259243480003,0.11503524478141776,False,9.0,,6.0,1796
Janel Parrish,19,7,8.375,0.12959381044487428,0.13819506453543698,0.11275276163121646,False,11.0,3.0,3.0,1796
Alfonso Ribeiro,19,7,8.5,0.13152804642166344,0.13637042414613398,0.11312639993253021,False,11.0,1.0,1.0,1796
Tommy Chong,19,7,7.5,0.11605415860735009,0.14141983321439328,0.10936669839966567,False,10.0,,5.0,1796
Michael Waltrip,19,7,7.0,0.10831721470019343,0.1564197521905356,0.11124257301313926,False,8.0,,7.0,1796
Bethany Mota,19,7,9.375,0.1450676982591876,0.13152608446151162,0.11424447907804415,False,11.0,,4.0,1796
Sadie Robertson,19,7,7.75,0.11992263056092843,0.1407621651156746,0.11166064070853299,False,11.0,2.0,2.0,1796
Lea Thompson,19,8,8.0,0.12903225806451613,0.16668680208229678,0.1302127255318744,False,9.0,,6.0,3361
Janel Parrish,19,8,10.75,0.17338709677419356,0.15140768459382348,0.13099419384099728,False,11.0,3.0,3.0,3361
Alfonso Ribeiro,19,8,10.25,0.16532258064516128,0.15764004017554278,0.13312396477661378,False,11.0,1.0,1.0,3361
Tommy Chong,19,8,7.25,0.11693548387096774,0.17432659288726252,0.12975543008590942,False,10.0,,5.0,3361
Michael Waltrip,19,8,6.25,0.10080645161290322,0.03574863031880667,0.025964495356176193,True,8.0,,7.0,3361
Bethany Mota,19,8,10.0,0.16129032258064516,0.15688666278427493,0.12852976813402148,False,11.0,,4.0,3361
Sadie Robertson,19,8,9.5,0.1532258064516129,0.15730358715799259,0.13053534153577487,False,11.0,2.0,2.0,3361
Lea Thompson,19,9,8.75,0.16355140186915887,0.02959888393472396,0.02415440084502047,True,9.0,,6.0,1812
Janel Parrish,19,9,9.625,0.17990654205607476,0.17384428492628068,0.13203450576309594,False,11.0,3.0,3.0,1812
Alfonso Ribeiro,19,9,9.625,0.17990654205607476,0.18280512279503225,0.13651623398670826,False,11.0,1.0,1.0,1812
Tommy Chong,19,9,7.125,0.13317757009345793,0.23124018819491615,0.13884031543953124,False,10.0,,5.0,1812
Bethany Mota,19,9,9.25,0.17289719626168223,0.18938367149541568,0.139520016983318,False,11.0,,4.0,1812
Sadie Robertson,19,9,9.125,0.1705607476635514,0.19312784865363095,0.14075071855434057,False,11.0,2.0,2.0,1812
Janel Parrish,19,10,9.75,0.2136986301369863,0.23395467379003407,0.17265475938504887,False,11.0,3.0,3.0,3108
Alfonso Ribeiro,19,10,9.375,0.2054794520547945,0.24014132060877097,0.1766293152233021,False,11.0,1.0,1.0,3108
Tommy Chong,19,10,7.75,0.16986301369863013,0.048791507129650066,0.036742411256835895,True,10.0,,5.0,3108
Bethany Mota,19,10,9.5,0.20821917808219179,0.23457388640873617,0.16986927926662038,False,11.0,,4.0,3108
Sadie Robertson,19,10,9.25,0.20273972602739726,0.2425386120628086,0.1725910101137627,False,11.0,2.0,2.0,3108
Janel Parrish,19,11,9.749950000000002,0.24946620355267282,0.08274278974798648,0.06617764358691536,False,11.0,3.0,3.0,1714
