season,week,name,judge_sum,is_eliminated,judge_val,mode,est_fan_percent
16,5,Lisa Vanderpump,0.0,0,0.0,percent,0.16575050671576722
16,6,Lisa Vanderpump,0.0,0,0.0,percent,0.08695652173913043
16,7,Lisa Vanderpump,0.0,0,0.0,percent,0.1261236218077219
16,8,Lisa Vanderpump,0.0,0,0.0,percent,0.08695652173913043
16,9,Lisa Vanderpump,0.0,0,0.0,percent,0.08695652173913043
16,10,Lisa Vanderpump,0.0,0,0.0,percent,0.08695652173913043
16,1,Sean Lowe,19.0,0,0.08296943231441048,percent,0.08333333333333333
16,2,Sean Lowe,20.0,0,0.08196721311475409,percent,0.08333333333333333
16,3,Sean Lowe,21.0,0,0.08936185423294338,percent,0.07917290042186445
16,4,Sean Lowe,20.0,0,0.08928571428571429,percent,0.07846137401784177
16,5,Sean Lowe,24.0,0,0.11483253588516747,percent,0.049461833183254846
16,6,Sean Lowe,23.0,0,0.1220159151193634,percent,0.08695652173913043
16,7,Sean Lowe,24.0,0,0.13043478260869565,percent,0.007346480996964228
16,8,Sean Lowe,21.0,1,0.13504823151125403,percent,0.043478260869565216
16,9,Sean Lowe,0.0,0,0.0,percent,0.08695652173913043
16,10,Sean Lowe,0.0,0,0.0,percent,0.08695652173913043
17,1,Valerie Harper,21.0,0,0.08203125,percent,0.08333333333333333
17,2,Valerie Harper,19.0,0,0.07142857142857142,percent,0.0923197810411917
17,3,Valerie Harper,16.0,0,0.06274509803921569,percent,0.09502426152551735
17,4,Valerie Harper,18.0,1,0.0759493670886076,percent,0.012734062337815513
17,5,Valerie Harper,0.0,0,0.0,percent,0.08695652173913043
17,6,Valerie Harper,0.0,0,0.0,percent,0.08333333333333333
17,7,Valerie Harper,0.0,0,0.0,percent,0.08695652173913043
17,8,Valerie Harper,0.0,0,0.0,percent,0.08695652173913043
17,9,Valerie Harper,0.0,0,0.0,percent,0.08695652173913043
17,10,Valerie Harper,0.0,0,0.0,percent,0.08695652173913043
17,11,Valerie Harper,0.0,0,0.0,percent,0.08695652173913043
17,1,Brant Daugherty,22.0,0,0.0859375,percent,0.08333333333333333
17,2,Brant Daugherty,23.0,0,0.08646616541353383,percent,0.08324771624685424
17,3,Brant Daugherty,27.0,0,0.10588235294117647,percent,0.07549032632190787
17,4,Brant Daugherty,21.0,0,0.08860759493670886,percent,0.07550087212425818
17,5,Brant Daugherty,27.0,0,0.1148936170212766,percent,0.08695652173913043
17,6,Brant Daugherty,31.0,0,0.13419959895965008,percent,0.08333333333333333
17,7,Brant Daugherty,28.5,0,0.12866817155756208,percent,0.08695652173913043
17,8,Brant Daugherty,27.0,1,0.140625,percent,0.043478260869565216
17,9,Brant Daugherty,0.0,0,0.0,percent,0.08695652173913043
17,10,Brant Daugherty,0.0,0,0.0,percent,0.08695652173913043
17,11,Brant Daugherty,0.0,0,0.0,percent,0.08695652173913043
17,1,Elizabeth Berkley Lauren,24.0,0,0.09375,percent,0.08333333333333333
17,2,Elizabeth Berkley Lauren,25.0,0,0.09398496240601503,percent,0.08321986218899073
17,3,Elizabeth Berkley Lauren,25.0,0,0.09803921568627451,percent,0.07877417823131065
17,4,Elizabeth Berkley Lauren,27.0,0,0.11392405063291139,percent,0.06423057933888966
17,5,Elizabeth Berkley Lauren,26.0,0,0.11063829787234042,percent,0.08695652173913043
17,6,Elizabeth Berkley Lauren,31.9998,0,0.13852775247706486,percent,0.08333333333333333
17,7,Elizabeth Berkley Lauren,27.0,0,0.12189616252821671,percent,0.08695652173913043
17,8,Elizabeth Berkley Lauren,25.0,0,0.13020833333333334,percent,0.08695652173913043
17,9,Elizabeth Berkley Lauren,28.0,1,0.17777777777777778,percent,0.043478260869565216
17,10,Elizabeth Berkley Lauren,0.0,0,0.0,percent,0.08695652173913043
17,11,Elizabeth Berkley Lauren,0.0,0,0.0,percent,0.08695652173913043
17,1,Leah Remini,21.0,0,0.08203125,percent,0.08333333333333333
17,2,Leah Remini,24.0,0,0.09022556390977443,percent,0.08769897314280864
17,3,Leah Remini,24.0,0,0.09411764705882353,percent,0.07392639702088882
17,4,Leah Remini,24.0,0,0.10126582278481013,percent,0.07547730420374366
17,5,Leah Remini,22.0,0,0.09361702127659574,percent,0.08695652173913043
17,6,Leah Remini,27.999899999999997,0,0.12121210809388085,percent,0.08333333333333333
17,7,Leah Remini,26.5,0,0.11963882618510158,percent,0.08695652173913043
17,8,Leah Remini,28.0,0,0.14583333333333334,percent,0.08695652173913043
17,9,Leah Remini,27.0,0,0.17142857142857143,percent,0.08695652173913043
17,10,Leah Remini,32.5,1,0.18571428571428572,percent,0.043478260869565216
17,11,Leah Remini,0.0,0,0.0,percent,0.08695652173913043
17,1,Corbin Bleu,24.0,0,0.09375,percent,0.08333333333333333
17,2,Corbin Bleu,26.0,0,0.09774436090225563,percent,0.08388045271368336
17,3,Corbin Bleu,26.0,0,0.10196078431372549,percent,0.0826629634495512
17,4,Corbin Bleu,27.0,0,0.11392405063291139,percent,0.07177886582927011
17,5,Corbin Bleu,28.0,0,0.11914893617021277,percent,0.08695652173913043
17,6,Corbin Bleu,26.999899999999997,0,0.11688308877260181,percent,0.08333333333333333
17,7,Corbin Bleu,29.5,0,0.13318284424379231,percent,0.08695652173913043
17,8,Corbin Bleu,30.0,0,0.15625,percent,0.08695652173913043
17,9,Corbin Bleu,29.0,0,0.18412698412698414,percent,0.08695652173913043
17,10,Corbin Bleu,37.5,0,0.21428571428571427,percent,0.08695652173913043
17,11,Corbin Bleu,29.6664,0,0.25909655421775135,percent,0.08695652173913043
17,1,Amber Riley,27.0,0,0.10546875,percent,0.08333333333333333
17,2,Amber Riley,24.0,0,0.09022556390977443,percent,0.08840103056121698
17,3,Amber Riley,24.0,0,0.09411764705882353,percent,0.08399782098632383
17,4,Amber Riley,27.0,0,0.11392405063291139,percent,0.07145938141773714
17,5,Amber Riley,26.0,0,0.11063829787234042,percent,0.08695652173913043
17,6,Amber Riley,31.999899999999997,0,0.138528185378997,percent,0.08333333333333333
17,7,Amber Riley,29.5,0,0.13318284424379231,percent,0.08695652173913043
17,8,Amber Riley,28.0,0,0.14583333333333334,percent,0.08695652173913043
17,9,Amber Riley,25.5,0,0.1619047619047619,percent,0.08695652173913043
17,10,Amber Riley,39.5,0,0.2257142857142857,percent,0.08695652173913043
17,11,Amber Riley,31.333199999999998,0,0.27365383574062396,percent,0.08695652173913043
17,1,Keyshawn Johnson,17.0,0,0.06640625,percent,0.08333333333333333
17,2,Keyshawn Johnson,18.0,1,0.06766917293233082,percent,0.01230365365152531
17,3,Keyshawn Johnson,0.0,0,0.0,percent,0.15730547962569144
17,4,Keyshawn Johnson,0.0,0,0.0,percent,0.1594633830425406
17,5,Keyshawn Johnson,0.0,0,0.0,percent,0.08695652173913043
17,6,Keyshawn Johnson,0.0,0,0.0,percent,0.08333333333333333
17,7,Keyshawn Johnson,0.0,0,0.0,percent,0.08695652173913043
17,8,Keyshawn Johnson,0.0,0,0.0,percent,0.08695652173913043
17,9,Keyshawn Johnson,0.0,0,0.0,percent,0.08695652173913043
17,10,Keyshawn Johnson,0.0,0,0.0,percent,0.08695652173913043
17,11,Keyshawn Johnson,0.0,0,0.0,percent,0.08695652173913043
17,1,Bill Engvall,18.0,0,0.0703125,percent,0.08333333333333333
17,2,Bill Engvall,21.0,0,0.07894736842105263,percent,0.0939358753826049
17,3,Bill Engvall,24.0,0,0.09411764705882353,percent,0.08164211385481909
17,4,Bill Engvall,21.0,0,0.08860759493670886,percent,0.07372543860211311
17,5,Bill Engvall,24.0,0,0.10212765957446808,percent,0.08695652173913043
17,6,Bill Engvall,23.9999,0,0.10389603080876472,percent,0.08333333333333333
17,7,Bill Engvall,25.0,0,0.11286681715575621,percent,0.08695652173913043
17,8,Bill Engvall,24.0,0,0.125,percent,0.08695652173913043
17,9,Bill Engvall,21.0,0,0.13333333333333333,percent,0.08695652173913043
17,10,Bill Engvall,30.0,0,0.17142857142857143,percent,0.08695652173913043
17,11,Bill Engvall,25.499899999999997,1,0.22270771724567986,percent,0.043478260869565216
17,1,Christina Milian,22.0,0,0.0859375,percent,0.08333333333333333
17,2,Christina Milian,25.0,0,0.09398496240601503,percent,0.08405552577323233
17,3,Christina Milian,26.0,0,0.10196078431372549,percent,0.08336976877745397
17,4,Christina Milian,24.0,0,0.10126582278481013,percent,0.0817497122381953
17,5,Christina Milian,28.0,1,0.11914893617021277,percent,0.043478260869565216
17,6,Christina Milian,0.0,0,0.0,percent,0.08333333333333333
17,7,Christina Milian,0.0,0,0.0,percent,0.08695652173913043
17,8,Christina Milian,0.0,0,0.0,percent,0.08695652173913043
17,9,Christina Milian,0.0,0,0.0,percent,0.08695652173913043
17,10,Christina Milian,0.0,0,0.0,percent,0.08695652173913043
17,11,Christina Milian,0.0,0,0.0,percent,0.08695652173913043
17,1,"Nicole ""Snooki"" Polizzi",23.0,0,0.08984375,percent,0.08333333333333333
17,2,"Nicole ""Snooki"" Polizzi",20.0,0,0.07518796992481203,percent,0.10032479862011667
17,3,"Nicole ""Snooki"" Polizzi",25.0,0,0.09803921568627451,percent,0.0857907385161151
17,4,"Nicole ""Snooki"" Polizzi",24.0,0,0.10126582278481013,percent,0.0663681606018616
17,5,"Nicole ""Snooki"" Polizzi",27.0,0,0.1148936170212766,percent,0.08695652173913043
17,6,"Nicole ""Snooki"" Polizzi",30.0,0,0.12987057963837106,percent,0.08333333333333333
17,7,"Nicole ""Snooki"" Polizzi",27.0,1,0.12189616252821671,percent,0.043478260869565216
17,8,"Nicole ""Snooki"" Polizzi",0.0,0,0.0,percent,0.08695652173913043
17,9,"Nicole ""Snooki"" Polizzi",0.0,0,0.0,percent,0.08695652173913043
17,10,"Nicole ""Snooki"" Polizzi",0.0,0,0.0,percent,0.08695652173913043
17,11,"Nicole ""Snooki"" Polizzi",0.0,0,0.0,percent,0.08695652173913043
17,1,Jack Osbourne,23.0,0,0.08984375,percent,0.08333333333333333
17,2,Jack Osbourne,24.0,0,0.09022556390977443,percent,0.08918353662619351
17,3,Jack Osbourne,22.0,0,0.08627450980392157,percent,0.08570352147825526
17,4,Jack Osbourne,24.0,0,0.10126582278481013,percent,0.08119230200248917
17,5,Jack Osbourne,27.0,0,0.1148936170212766,percent,0.08695652173913043
17,6,Jack Osbourne,26.9998,0,0.11688265587066969,percent,0.08333333333333333
17,7,Jack Osbourne,28.5,0,0.12866817155756208,percent,0.08695652173913043
17,8,Jack Osbourne,30.0,0,0.15625,percent,0.08695652173913043
17,9,Jack Osbourne,27.0,0,0.17142857142857143,percent,0.08695652173913043
17,10,Jack Osbourne,35.5,0,0.20285714285714285,percent,0.08695652173913043
17,11,Jack Osbourne,27.999899999999997,0,0.24454189279594477,percent,0.08695652173913043
17,1,Bill Nye,14.0,0,0.0546875,percent,0.08333333333333333
17,2,Bill Nye,17.0,0,0.06390977443609022,percent,0.10142879405158174
17,3,Bill Nye,16.0,1,0.06274509803921569,percent,0.016312430212165486
17,4,Bill Nye,0.0,0,0.0,percent,0.16631993826108585
17,5,Bill Nye,0.0,0,0.0,percent,0.08695652173913043
17,6,Bill Nye,0.0,0,0.0,percent,0.08333333333333333
17,7,Bill Nye,0.0,0,0.0,percent,0.08695652173913043
17,8,Bill Nye,0.0,0,0.0,percent,0.08695652173913043
17,9,Bill Nye,0.0,0,0.0,percent,0.08695652173913043
17,10,Bill Nye,0.0,0,0.0,percent,0.08695652173913043
17,11,Bill Nye,0.0,0,0.0,percent,0.08695652173913043
18,1,Billy Dee Williams,15.0,0,0.05725190839694656,percent,0.08333333333333333
18,2,Billy Dee Williams,15.0,0,0.06147540983606557,percent,0.10433123947550632
18,3,Billy Dee Williams,0.0,0,0.0,percent,0.08333333333333333
18,4,Billy Dee Williams,0.0,0,0.0,percent,0.08333333333333333
18,5,Billy Dee Williams,0.0,0,0.0,percent,0.130449861747981
18,6,Billy Dee Williams,0.0,0,0.0,percent,0.08695652173913043
18,7,Billy Dee Williams,0.0,0,0.0,percent,0.08695652173913043
18,8,Billy Dee Williams,0.0,0,0.0,percent,0.08695652173913043
18,9,Billy Dee Williams,0.0,0,0.0,percent,0.08695652173913043
18,10,Billy Dee Williams,0.0,0,0.0,percent,0.08695652173913043
18,1,Danica McKellar,24.0,0,0.0916030534351145,percent,0.08333333333333333
18,2,Danica McKellar,24.0,0,0.09836065573770492,percent,0.07904482130002735
18,3,Danica McKellar,36.0,0,0.1157556270096463,percent,0.08333333333333333
18,4,Danica McKellar,32.0,0,0.10774410774410774,percent,0.08333333333333333
18,5,Danica McKellar,39.0,0,0.12111801242236025,percent,0.04421541720522474
18,6,Danica McKellar,36.0,0,0.1276595744680851,percent,0.08695652173913043
18,7,Danica McKellar,36.0,0,0.1422924901185771,percent,0.08695652173913043
18,8,Danica McKellar,38.0,1,0.168141592920354,percent,0.043478260869565216
18,9,Danica McKellar,0.0,0,0.0,percent,0.08695652173913043
18,10,Danica McKellar,0.0,0,0.0,percent,0.08695652173913043
18,1,James Maslow,21.0,0,0.08015267175572519,percent,0.08333333333333333
18,2,James Maslow,25.0,0,0.10245901639344263,percent,0.07564532511112822
18,3,James Maslow,36.0,0,0.1157556270096463,percent,0.08333333333333333
18,4,James Maslow,35.0,0,0.11784511784511785,percent,0.08333333333333333
18,5,James Maslow,40.0,0,0.12422360248447205,percent,0.04643979325065758
18,6,James Maslow,35.0,0,0.12411347517730496,percent,0.08695652173913043
18,7,James Maslow,35.0,0,0.1383399209486166,percent,0.08695652173913043
18,8,James Maslow,36.0,0,0.1592920353982301,percent,0.08695652173913043
18,9,James Maslow,38.0,0,0.19895287958115182,percent,0.08695652173913043
18,10,James Maslow,29.0,1,0.2529075649013137,percent,0.043478260869565216
18,1,Candace Cameron Bure,25.0,0,0.09541984732824428,percent,0.08333333333333333
18,2,Candace Cameron Bure,21.0,0,0.0860655737704918,percent,0.08073820237375261
18,3,Candace Cameron Bure,32.0,0,0.10289389067524116,percent,0.08333333333333333
18,4,Candace Cameron Bure,28.0,0,0.09427609427609428,percent,0.08333333333333333
18,5,Candace Cameron Bure,35.0,0,0.10869565217391304,percent,0.05479075810607898
18,6,Candace Cameron Bure,32.0,0,0.11347517730496454,percent,0.08695652173913043
18,7,Candace Cameron Bure,37.0,0,0.14624505928853754,percent,0.08695652173913043
18,8,Candace Cameron Bure,36.0,0,0.1592920353982301,percent,0.08695652173913043
18,9,Candace Cameron Bure,36.0,0,0.18848167539267016,percent,0.08695652173913043
18,10,Candace Cameron Bure,25.9998,0,0.22674296916969572,percent,0.08695652173913043
18,1,Sean Avery,20.0,0,0.07633587786259542,percent,0.08333333333333333
18,2,Sean Avery,21.0,1,0.0860655737704918,percent,0.007245955427262186
18,3,Sean Avery,0.0,0,0.0,percent,0.08333333333333333
18,4,Sean Avery,0.0,0,0.0,percent,0.08333333333333333
18,5,Sean Avery,0.0,0,0.0,percent,0.17941997051329617
18,6,Sean Avery,0.0,0,0.0,percent,0.08695652173913043
18,7,Sean Avery,0.0,0,0.0,percent,0.08695652173913043
18,8,Sean Avery,0.0,0,0.0,percent,0.08695652173913043
18,9,Sean Avery,0.0,0,0.0,percent,0.08695652173913043
18,10,Sean Avery,0.0,0,0.0,percent,0.08695652173913043
18,1,Diana Nyad,18.0,0,0.06870229007633588,percent,0.08333333333333333
18,2,Diana Nyad,0.0,1,0.0,percent,0.17497988234647716
18,3,Diana Nyad,0.0,0,0.0,percent,0.08333333333333333
18,4,Diana Nyad,0.0,0,0.0,percent,0.08333333333333333
18,5,Diana Nyad,0.0,0,0.0,percent,0.1578708782288812
18,6,Diana Nyad,0.0,0,0.0,percent,0.08695652173913043
18,7,Diana Nyad,0.0,0,0.0,percent,0.08695652173913043
18,8,Diana Nyad,0.0,0,0.0,percent,0.08695652173913043
18,9,Diana Nyad,0.0,0,0.0,percent,0.08695652173913043
18,10,Diana Nyad,0.0,0,0.0,percent,0.08695652173913043
18,1,Charlie White,27.0,0,0.10305343511450382,percent,0.08333333333333333
18,2,Charlie White,25.0,0,0.10245901639344263,percent,0.07431853906704576
18,3,Charlie White,36.0,0,0.1157556270096463,percent,0.08333333333333333
18,4,Charlie White,33.0,0,0.1111111111111111,percent,0.08333333333333333
18,5,Charlie White,37.0,0,0.11490683229813664,percent,0.07650150073543273
18,6,Charlie White,36.0,0,0.1276595744680851,percent,0.08695652173913043
18,7,Charlie White,35.5,0,0.14031620553359683,percent,0.08695652173913043
18,8,Charlie White,40.0,0,0.17699115044247787,percent,0.08695652173913043
18,9,Charlie White,38.0,1,0.19895287958115182,percent,0.043478260869565216
18,10,Charlie White,0.0,0,0.0,percent,0.08695652173913043
18,1,Amy Purdy,24.0,0,0.0916030534351145,percent,0.08333333333333333
18,2,Amy Purdy,24.0,0,0.09836065573770492,percent,0.07226961506035427
18,3,Amy Purdy,36.0,0,0.1157556270096463,percent,0.08333333333333333
18,4,Amy Purdy,34.0,0,0.11447811447811448,percent,0.08333333333333333
18,5,Amy Purdy,37.0,0,0.11490683229813664,percent,0.08103827678423285
18,6,Amy Purdy,38.0,0,0.1347517730496454,percent,0.08695652173913043
18,7,Amy Purdy,37.5,0,0.1482213438735178,percent,0.08695652173913043
18,8,Amy Purdy,40.0,0,0.17699115044247787,percent,0.08695652173913043
18,9,Amy Purdy,39.0,0,0.20418848167539266,percent,0.08695652173913043
18,10,Amy Purdy,29.666600000000003,0,0.2587209505138384,percent,0.08695652173913043
18,1,Meryl Davis,24.0,0,0.0916030534351145,percent,0.08333333333333333
18,2,Meryl Davis,25.0,0,0.10245901639344263,percent,0.08711467643798244
18,3,Meryl Davis,39.0,0,0.12540192926045016,percent,0.08333333333333333
18,4,Meryl Davis,39.0,0,0.13131313131313133,percent,0.08333333333333333
18,5,Meryl Davis,36.0,0,0.11180124223602485,percent,0.06421459806956761
18,6,Meryl Davis,40.0,0,0.14184397163120568,percent,0.08695652173913043
18,7,Meryl Davis,39.0,0,0.1541501976284585,percent,0.08695652173913043
18,8,Meryl Davis,36.0,0,0.1592920353982301,percent,0.08695652173913043
18,9,Meryl Davis,40.0,0,0.2094240837696335,percent,0.08695652173913043
18,10,Meryl Davis,30.0,0,0.2616285154151521,percent,0.08695652173913043
18,1,Drew Carey,21.0,0,0.08015267175572519,percent,0.08333333333333333
18,2,Drew Carey,21.0,0,0.0860655737704918,percent,0.0923824450640009
18,3,Drew Carey,30.0,0,0.09646302250803858,percent,0.08333333333333333
18,4,Drew Carey,33.0,0,0.1111111111111111,percent,0.08333333333333333
18,5,Drew Carey,28.0,0,0.08695652173913043,percent,0.12747337396085623
18,6,Drew Carey,32.0,1,0.11347517730496454,percent,0.043478260869565216
18,7,Drew Carey,0.0,0,0.0,percent,0.08695652173913043
18,8,Drew Carey,0.0,0,0.0,percent,0.08695652173913043
18,9,Drew Carey,0.0,0,0.0,percent,0.08695652173913043
18,10,Drew Carey,0.0,0,0.0,percent,0.08695652173913043
18,1,Cody Simpson,22.0,0,0.08396946564885496,percent,0.08333333333333333
18,2,Cody Simpson,22.0,0,0.09016393442622951,percent,0.07475453145531337
18,3,Cody Simpson,35.0,0,0.11254019292604502,percent,0.08333333333333333
18,4,Cody Simpson,31.0,0,0.10437710437710437,percent,0.08333333333333333
18,5,Cody Simpson,34.0,1,0.10559006211180125,percent,0.003804090507372569
18,6,Cody Simpson,0.0,0,0.0,percent,0.08695652173913043
18,7,Cody Simpson,0.0,0,0.0,percent,0.08695652173913043
18,8,Cody Simpson,0.0,0,0.0,percent,0.08695652173913043
18,9,Cody Simpson,0.0,0,0.0,percent,0.08695652173913043
18,10,Cody Simpson,0.0,0,0.0,percent,0.08695652173913043
18,1,NeNe Leakes,21.0,0,0.08015267175572519,percent,0.08333333333333333
18,2,NeNe Leakes,21.0,0,0.0860655737704918,percent,0.07717476688114935
18,3,NeNe Leakes,31.0,0,0.09967845659163987,percent,0.08333333333333333
18,4,NeNe Leakes,32.0,0,0.10774410774410774,percent,0.08333333333333333
18,5,NeNe Leakes,36.0,0,0.11180124223602485,percent,0.033781480890418276
18,6,NeNe Leakes,33.0,0,0.11702127659574468,percent,0.08695652173913043
18,7,NeNe Leakes,33.0,1,0.13043478260869565,percent,0.043478260869565216
18,8,NeNe Leakes,0.0,0,0.0,percent,0.08695652173913043
18,9,NeNe Leakes,0.0,0,0.0,percent,0.08695652173913043
18,10,NeNe Leakes,0.0,0,0.0,percent,0.08695652173913043
19,1,Antonio Sabato Jr.,25.0,0,0.06720430107526881,percent,0.0849168006622556
19,2,Antonio Sabato Jr.,31.0,0,0.0856353591160221,percent,0.06400805474027962
19,3,Antonio Sabato Jr.,29.0,0,0.0821529745042493,percent,0.08240564173590882
19,4,Antonio Sabato Jr.,29.0,0,0.090625,percent,0.057434577655455066
19,5,Antonio Sabato Jr.,28.0,0,0.10606060606060606,percent,0.07692307692307693
19,6,Antonio Sabato Jr.,28.0,0,0.09556313993174062,percent,0.08
19,7,Antonio Sabato Jr.,29.5,1,0.11411992263056092,percent,0.04
19,8,Antonio Sabato Jr.,0.0,0,0.0,percent,0.08
19,9,Antonio Sabato Jr.,0.0,0,0.0,percent,0.08
19,10,Antonio Sabato Jr.,0.0,0,0.0,percent,0.08
19,11,Antonio Sabato Jr.,0.0,0,0.0,percent,0.08
19,1,Jonathan Bennett,30.0,0,0.08064516129032258,percent,0.08012390113453001
19,2,Jonathan Bennett,30.0,0,0.08287292817679558,percent,0.08318136447950703
19,3,Jonathan Bennett,32.0,0,0.0906515580736544,percent,0.07159824497870182
19,4,Jonathan Bennett,24.0,0,0.075,percent,0.10432427354623237
19,5,Jonathan Bennett,24.0,0,0.09090909090909091,percent,0.07692307692307693
19,6,Jonathan Bennett,32.0,1,0.10921501706484642,percent,0.04
19,7,Jonathan Bennett,0.0,0,0.0,percent,0.08
19,8,Jonathan Bennett,0.0,0,0.0,percent,0.08
19,9,Jonathan Bennett,0.0,0,0.0,percent,0.08
19,10,Jonathan Bennett,0.0,0,0.0,percent,0.08
19,11,Jonathan Bennett,0.0,0,0.0,percent,0.08
19,1,Lea Thompson,32.0,0,0.08602150537634409,percent,0.08436673461844392
19,2,Lea Thompson,35.0,0,0.09668508287292818,percent,0.0667297440046967
19,3,Lea Thompson,31.0,0,0.08781869688385269,percent,0.06884282614382622
19,4,Lea Thompson,39.0,0,0.121875,percent,0.029341794772144277
19,5,Lea Thompson,34.0,0,0.12878787878787878,percent,0.07692307692307693
19,6,Lea Thompson,32.0,0,0.10921501706484642,percent,0.08
19,7,Lea Thompson,35.0,0,0.13539651837524178,percent,0.08
19,8,Lea Thompson,32.0,0,0.12903225806451613,percent,0.08
19,9,Lea Thompson,35.0,1,0.16355140186915887,percent,0.04
19,10,Lea Thompson,0.0,0,0.0,percent,0.08
19,11,Lea Thompson,0.0,0,0.0,percent,0.08
19,1,Janel Parrish,29.0,0,0.07795698924731183,percent,0.08411690699302303
19,2,Janel Parrish,34.0,0,0.09392265193370165,percent,0.0761782376704742
19,3,Janel Parrish,40.0,0,0.11331444759206799,percent,0.08185959715320812
19,4,Janel Parrish,36.0,0,0.1125,percent,0.047803433170191145
19,5,Janel Parrish,33.0,0,0.125,percent,0.07692307692307693
19,6,Janel Parrish,33.0,0,0.11262798634812286,percent,0.08
19,7,Janel Parrish,33.5,0,0.12959381044487428,percent,0.08
19,8,Janel Parrish,43.0,0,0.17338709677419356,percent,0.08
19,9,Janel Parrish,38.5,0,0.17990654205607476,percent,0.08
19,10,Janel Parrish,39.0,0,0.2136986301369863,percent,0.08
19,11,Janel Parrish,38.9998,0,0.24946620355267282,percent,0.08
19,1,Alfonso Ribeiro,36.0,0,0.0967741935483871,percent,0.07530442174735592
19,2,Alfonso Ribeiro,32.0,0,0.08839779005524862,percent,0.06658303791231042
19,3,Alfonso Ribeiro,32.0,0,0.0906515580736544,percent,0.05065157321727234
19,4,Alfonso Ribeiro,40.0,0,0.125,percent,0.02365753383753847
19,5,Alfonso Ribeiro,34.0,0,0.12878787878787878,percent,0.07692307692307693
19,6,Alfonso Ribeiro,39.0,0,0.13310580204778158,percent,0.08
19,7,Alfonso Ribeiro,34.0,0,0.13152804642166344,percent,0.08
19,8,Alfonso Ribeiro,41.0,0,0.16532258064516128,percent,0.08
19,9,Alfonso Ribeiro,38.5,0,0.17990654205607476,percent,0.08
19,10,Alfonso Ribeiro,37.5,0,0.2054794520547945,percent,0.08
19,11,Alfonso Ribeiro,40.0,0,0.255864084998049,percent,0.08
19,1,Lolo Jones,22.0,1,0.05913978494623656,percent,0.012247222184058415
19,2,Lolo Jones,0.0,0,0.0,percent,0.14712399625541772
19,3,Lolo Jones,0.0,0,0.0,percent,0.15232314315817413
19,4,Lolo Jones,0.0,0,0.0,percent,0.1850139553891202
19,5,Lolo Jones,0.0,0,0.0,percent,0.07692307692307693
19,6,Lolo Jones,0.0,0,0.0,percent,0.08
19,7,Lolo Jones,0.0,0,0.0,percent,0.08
19,8,Lolo Jones,0.0,0,0.0,percent,0.08
19,9,Lolo Jones,0.0,0,0.0,percent,0.08
19,10,Lolo Jones,0.0,0,0.0,percent,0.08
19,11,Lolo Jones,0.0,0,0.0,percent,0.08
19,1,Randy Couture,31.0,0,0.08333333333333333,percent,0.08116512820292339
19,2,Randy Couture,28.0,0,0.07734806629834254,percent,0.08691059691120818
19,3,Randy Couture,26.0,1,0.07365439093484419,percent,0.009143848991119426
19,4,Randy Couture,0.0,0,0.0,percent,0.15924103761070763
19,5,Randy Couture,0.0,0,0.0,percent,0.07692307692307693
19,6,Randy Couture,0.0,0,0.0,percent,0.08
19,7,Randy Couture,0.0,0,0.0,percent,0.08
19,8,Randy Couture,0.0,0,0.0,percent,0.08
19,9,Randy Couture,0.0,0,0.0,percent,0.08
19,10,Randy Couture,0.0,0,0.0,percent,0.08
19,11,Randy Couture,0.0,0,0.0,percent,0.08
19,1,Tommy Chong,27.0,0,0.07258064516129033,percent,0.07742408382425192
19,2,Tommy Chong,28.0,0,0.07734806629834254,percent,0.07927098576307984
19,3,Tommy Chong,34.0,0,0.09631728045325778,percent,0.06232830622717151
19,4,Tommy Chong,28.0,0,0.0875,percent,0.07539247674070962
19,5,Tommy Chong,23.0,0,0.08712121212121213,percent,0.07692307692307693
19,6,Tommy Chong,28.0,0,0.09556313993174062,percent,0.08
19,7,Tommy Chong,30.0,0,0.11605415860735009,percent,0.08
19,8,Tommy Chong,29.0,0,0.11693548387096774,percent,0.08
19,9,Tommy Chong,28.5,0,0.13317757009345793,percent,0.08
19,10,Tommy Chong,31.0,1,0.16986301369863013,percent,0.04
19,11,Tommy Chong,0.0,0,0.0,percent,0.08
19,1,Betsey Johnson,20.0,0,0.053763440860215055,percent,0.094338831245174
19,2,Betsey Johnson,28.0,0,0.07734806629834254,percent,0.08922387497608304
19,3,Betsey Johnson,29.0,0,0.0821529745042493,percent,0.06335949370637706
19,4,Betsey Johnson,29.0,1,0.090625,percent,0.007058738477695991
19,5,Betsey Johnson,0.0,0,0.0,percent,0.07692307692307693
19,6,Betsey Johnson,0.0,0,0.0,percent,0.08
19,7,Betsey Johnson,0.0,0,0.0,percent,0.08
19,8,Betsey Johnson,0.0,0,0.0,percent,0.08
19,9,Betsey Johnson,0.0,0,0.0,percent,0.08
19,10,Betsey Johnson,0.0,0,0.0,percent,0.08
19,11,Betsey Johnson,0.0,0,0.0,percent,0.08
19,1,Michael Waltrip,25.0,0,0.06720430107526881,percent,0.08589386534072142
19,2,Michael Waltrip,24.0,0,0.06629834254143646,percent,0.09069446842911397
19,3,Michael Waltrip,28.0,0,0.07932011331444759,percent,0.0783391839713529
19,4,Michael Waltrip,25.0,0,0.078125,percent,0.10918744149367467
19,5,Michael Waltrip,20.0,0,0.07575757575757576,percent,0.07692307692307693
19,6,Michael Waltrip,30.0,0,0.10238907849829351,percent,0.08
